78,2015-04-22 14:20:00.0000000,(null),7,Cannot Access to the Support Site,No comments,9aiVqCWstp
79,2015-02-01 07:40:00.0000000,(null),7,Web Site Unavailable,No comments,9bK4JtSqViQZ
80,2015-01-13 22:41:00.0000000,(null),7,Payment problem,No comments,9DRaLkEOzl
81,2015-03-21 17:01:00.0000000,(null),7,The Support Site works very slow,No comments,9EgRhnNmt3aU
82,2015-02-04 22:07:00.0000000,(null),8,Deficient Product,No comments,9i9RTDe7fi
83,2015-02-08 04:55:00.0000000,(null),8,Cannot Access to the Support Site,No comments,9LpBooXLRMG
84,2015-05-02 01:00:00.0000000,(null),8,Delivery Delayed,No comments,9nCzqFI4E
85,2015-01-01 12:37:00.0000000,(null),8,Deficient Product,No comments,9nkXDmFzx
86,2015-06-03 16:05:00.0000000,(null),8,The Support Site works very slow,No comments,A3A9orQnUtPG
87,2015-08-12 11:52:00.0000000,(null),8,Web Site Unavailable,No comments,A3H3ENL0uY
88,2015-07-23 05:55:00.0000000,(null),8,Web Site Unavailable,No comments,aByMKVLp6SPH
89,2015-01-26 07:52:00.0000000,(null),8,Delivery Delayed,No comments,ADE1wQuC1
90,2015-12-05 18:56:00.0000000,(null),8,More product than expected,No comments,aFStjS
91,2015-01-04 07:02:00.0000000,(null),8,Deficient Product,No comments,aGdTSpnUY4uU
92,2015-07-11 21:33:00.0000000,(null),9,Payment problem,No comments,aHBNDtVV
93,2015-10-22 12:12:00.0000000,(null),9,Deficient Product,No comments,ahPMTy
94,2015-06-22 08:10:00.0000000,(null),9,Payment problem,No comments,aj4bfpaWqVKa
95,2015-01-06 06:33:00.0000000,(null),9,Delivery Delayed,No comments,aKVx3HhirdXK
96,2015-04-01 21:45:00.0000000,(null),9,Incident with the Delivery Company,No comments,ALAWCR6HgU
97,2015-11-10 17:00:00.0000000,(null),9,Billing Payment Problem,No comments,AMNvBr6k4L
98,2015-06-25 18:26:00.0000000,(null),9,Web Site Unavailable,No comments,aN0jIYwS
99,2015-11-27 08:37:00.0000000,(null),9,Payment problem,No comments,anWjYWrLhR14
100,2015-11-25 13:28:00.0000000,(null),9,The Support Site works very slow,No comments,aPR3jFzhSUrI
101,2015-03-08 00:58:00.0000000,(null),9,Incident with the Delivery Company,No comments,aqtChb
102,2015-10-01 00:44:00.0000000,(null),1,Phone communication problem,No comments,aSTO175
103,2015-07-20 23:15:00.0000000,(null),1,Delivery Delayed,No comments,AVfguJyt
104,2015-10-27 22:30:00.0000000,(null),1,More product than expected,No comments,AVtF0XrU
105,2015-08-12 19:01:00.0000000,(null),1,Deficient Product,No comments,AYfvTa
106,2015-07-01 16:52:00.0000000,(null),1,Incident with the Delivery Company,No comments,azImsuAhFrHK
107,2015-08-03 13:23:00.0000000,(null),1,Incident with the Delivery Company,No comments,Azqu5kc
108,2015-12-29 23:17:00.0000000,(null),1,Web Access Problem,No comments,b5n8yxbt
109,2015-09-28 00:12:00.0000000,(null),1,No response to the Mail,No comments,B99IekX
110,2015-05-17 14:43:00.0000000,(null),1,Web Site Unavailable,No comments,bbWRIDXGFH
111,2015-06-29 13:01:00.0000000,(null),1,Cannot Access to the Support Site,No comments,bcfSLeNKuri
112,2015-05-07 13:43:00.0000000,(null),1,Billing Payment Problem,No comments,BDuF6LOCdm0I
113,2015-01-11 07:41:00.0000000,(null),1,Deficient Product,No comments,bfoewK38f4
114,2015-10-18 23:35:00.0000000,(null),1,Web Site Unavailable,No comments,bG1szyoXbQ
115,2015-11-03 23:43:00.0000000,(null),1,Deficient Product,No comments,BIp5KcFzrKE
116,2015-03-26 20:42:00.0000000,(null),1,Deficient Product,No comments,BiWzBz
117,2015-01-09 03:34:00.0000000,(null),1,Deficient Product,No comments,Bk5z0Cd
118,2015-11-15 17:28:00.0000000,(null),1,Delivery Delayed,No comments,BonD4T5sHFfi
119,2015-02-20 05:35:00.0000000,(null),1,Phone communication problem,No comments,bP0ELKd9qq
120,2015-11-22 18:39:00.0000000,(null),1,Web Site Unavailable,No comments,bpAFtGTwLQ
121,2015-01-29 21:03:00.0000000,(null),1,Billing Payment Problem,No comments,BsxkB15
122,2015-07-08 01:26:00.0000000,(null),1,Billing Payment Problem,No comments,bTFwZrSPV
123,2015-11-16 04:53:00.0000000,(null),1,Incident with the Delivery Company,No comments,btN6awP
124,2015-09-13 02:28:00.0000000,(null),1,Not all products available,No comments,bUKab8TF
125,2015-01-20 13:51:00.0000000,(null),1,Deficient Product,No comments,bVFitRxeGFQ
126,2015-12-14 17:47:00.0000000,(null),1,More product than expected,No comments,bvOOYtrwWGUs
127,2015-03-04 19:13:00.0000000,(null),1,Deficient Product,No comments,bX3PVN
128,2015-06-19 22:26:00.0000000,(null),1,Cannot Access to the Support Site,No comments,ByhWkAT
129,2015-07-08 23:00:00.0000000,(null),1,Delivery Delayed,No comments,Bzn20q44Xwu
130,2015-01-12 01:11:00.0000000,(null),1,Web Site Unavailable,No comments,c95zYJKJ81
131,2015-11-08 05:46:00.0000000,(null),1,Cannot Access to the Support Site,No comments,CbDvtOVML0v
132,2015-04-26 09:32:00.0000000,(null),1,Payment problem,No comments,cEdxbiHT
133,2015-05-14 23:58:00.0000000,(null),1,The Support Site works very slow,No comments,cIsMj7
134,2015-12-25 06:58:00.0000000,(null),1,Phone communication problem,No comments,cIZuQtw1hqR
135,2015-10-05 23:17:00.0000000,(null),1,Deficient Product,No comments,cPjByn09K2k
136,2015-08-23 06:44:00.0000000,(null),1,Deficient Product,No comments,CtTMj1fLVR
137,2015-07-08 06:02:00.0000000,(null),1,Billing Payment Problem,No comments,CXDt8B
138,2015-02-24 14:50:00.0000000,(null),1,Deficient Product,No comments,d2f1cIzcuxag
139,2015-12-07 00:10:00.0000000,(null),1,Not all products available,No comments,D3lbxN0K02
140,2015-10-15 02:27:00.0000000,(null),1,Web Site Unavailable,No comments,D4dQdXL
141,2015-10-01 09:02:00.0000000,(null),1,Web Site Unavailable,No comments,D6KnIWsz
142,2015-09-05 19:22:00.0000000,(null),1,Delivery Delayed,No comments,d6msoF
143,2015-03-17 05:03:00.0000000,(null),1,Phone communication problem,No comments,D6RmqX0TK
144,2015-08-09 06:38:00.0000000,(null),1,Web Access Problem,No comments,DANOVfS
145,2015-04-08 12:33:00.0000000,(null),1,The Support Site works very slow,No comments,dCYHXCa9
146,2015-02-16 05:10:00.0000000,(null),1,Cannot Access to the Support Site,No comments,DEG0g6P
147,2015-03-10 22:21:00.0000000,(null),1,More product than expected,No comments,Dh4d8KaoRb
148,2015-08-26 10:13:00.0000000,(null),1,Billing Payment Problem,No comments,DhJmUIsz
149,2015-03-21 06:23:00.0000000,(null),1,Not all products available,No comments,do4Q1FAiU
150,2015-11-03 09:04:00.0000000,(null),1,Delivery Delayed,No comments,DQByHqq5f
151,2015-07-06 02:33:00.0000000,(null),1,No response to the Mail,No comments,dQHiagiRY
152,2015-09-17 03:58:00.0000000,(null),1,Payment problem,No comments,dRPyjPfR62
153,2015-01-18 19:37:00.0000000,(null),1,Web Site Unavailable,No comments,dut0Yv
154,2015-02-10 18:07:00.0000000,(null),1,Deficient Product,No comments,dY76XfX
155,2015-01-29 17:14:00.0000000,(null),1,Not all products available,No comments,e05zubW
156,2015-03-24 13:40:00.0000000,(null),1,Delivery Delayed,No comments,e3vWXU
157,2015-11-08 17:35:00.0000000,(null),1,Web Site Unavailable,No comments,EAmdMiAYzZaK
158,2015-08-27 22:26:00.0000000,(null),1,Web Site Unavailable,No comments,eBkg9NkwwmM
159,2015-06-16 06:02:00.0000000,(null),1,Delivery Delayed,No comments,EInMOF4vcc
160,2015-11-26 10:23:00.0000000,(null),1,Phone communication problem,No comments,ekHb4fTZ
161,2015-03-12 13:00:00.0000000,(null),1,No response to the Mail,No comments,EkjN1bskp
162,2015-05-26 15:45:00.0000000,(null),1,Billing Payment Problem,No comments,enSzcQSAALW
163,2015-12-18 17:39:00.0000000,(null),1,Cannot Access to the Support Site,No comments,ErakeA9Nf6pz
164,2015-05-13 06:47:00.0000000,(null),1,Not all products available,No comments,ES4bsv9kS
165,2015-09-25 09:24:00.0000000,(null),1,Cannot Access to the Support Site,No comments,Esn9V6IXrw0
166,2015-01-22 11:27:00.0000000,(null),1,Billing Payment Problem,No comments,EsxAu8xm
167,2015-12-23 23:47:00.0000000,(null),1,Not all products available,No comments,Ett7h4spUKn
168,2015-02-13 11:47:00.0000000,(null),1,More product than expected,No comments,EX2KuuW
169,2015-03-24 06:04:00.0000000,(null),1,The Support Site works very slow,No comments,EZKHvr4
170,2014-12-31 01:29:00.0000000,(null),1,Web Site Unavailable,No comments,F0pd1Yag
171,2015-11-05 08:02:00.0000000,(null),1,Deficient Product,No comments,F2S3zxtCupBz
172,2015-07-05 13:22:00.0000000,(null),1,Billing Payment Problem,No comments,f5JaqbpL9
173,2015-03-31 05:54:00.0000000,(null),1,Deficient Product,No comments,F6AhVcZYL4z
174,2015-03-19 19:53:00.0000000,(null),1,Cannot Access to the Support Site,No comments,f75VGq1pc
175,2015-09-18 14:59:00.0000000,(null),1,Cannot Access to the Support Site,No comments,F7z5i6
176,2015-03-20 22:30:00.0000000,(null),1,Deficient Product,No comments,f9AqsUn
177,2015-03-03 00:24:00.0000000,(null),1,Delivery Delayed,No comments,ffd3yUrNrlYU
178,2015-06-28 14:47:00.0000000,(null),1,Billing Payment Problem,No comments,FgtK4pAc
179,2015-11-06 18:15:00.0000000,(null),1,Deficient Product,No comments,fKLIa40EbZC
180,2015-04-20 08:31:00.0000000,(null),1,Web Site Unavailable,No comments,fM3csVeE
181,2015-09-02 00:20:00.0000000,(null),1,Deficient Product,No comments,fMaV9BBHW
182,2015-11-26 09:07:00.0000000,(null),1,No response to the Mail,No comments,Fn1JfFc
183,2015-01-11 17:41:00.0000000,(null),1,Delivery Delayed,No comments,fndIftGrbIvL
184,2015-04-03 18:35:00.0000000,(null),1,Cannot Access to the Support Site,No comments,fnPKfGC
185,2015-08-23 20:34:00.0000000,(null),1,Billing Payment Problem,No comments,fnpr1ETjTL
186,2015-11-03 00:14:00.0000000,(null),1,Phone communication problem,No comments,Foty9M0Zw
187,2015-10-27 11:56:00.0000000,(null),1,No response to the Mail,No comments,fRwiPktGDa
188,2015-05-04 12:58:00.0000000,(null),1,Payment problem,No comments,FsZCJ9dH1zg
189,2015-11-25 22:22:00.0000000,(null),1,Delivery Delayed,No comments,9DRaLkEOzl
190,2015-11-13 04:54:00.0000000,(null),1,Phone communication problem,No comments,FUtxXNDGL
191,2015-02-04 19:47:00.0000000,(null),1,Deficient Product,No comments,Fy0ztMY
192,2015-11-18 17:37:00.0000000,(null),1,Deficient Product,No comments,fz6u6i
193,2015-03-13 02:37:00.0000000,(null),1,Not all products available,No comments,G78DJKJOLjD
194,2015-01-30 10:03:00.0000000,(null),1,Deficient Product,No comments,gDF3a4D
195,2015-11-16 04:08:00.0000000,(null),1,Deficient Product,No comments,geQ439bJD
196,2015-04-15 03:59:00.0000000,(null),1,Phone communication problem,No comments,Gfp8Lf2SZpcc
197,2015-09-03 22:35:00.0000000,(null),1,Deficient Product,No comments,ggL2qHp0MBSj
198,2015-05-10 03:48:00.0000000,(null),1,More product than expected,No comments,GHdyOCB0i5q
199,2015-08-24 08:25:00.0000000,(null),1,Deficient Product,No comments,Gk2CyMSzruFm
200,2015-11-27 13:10:00.0000000,(null),1,Billing Payment Problem,No comments,gKS3dGZy
201,2015-01-27 01:23:00.0000000,(null),1,Deficient Product,No comments,gm9gA8OU
202,2015-01-27 19:00:00.0000000,(null),2,More product than expected,No comments,GooyRcBMWt
203,2015-08-16 05:23:00.0000000,(null),2,Billing Payment Problem,No comments,Gpyjdl8zDXG5
204,2015-10-21 04:40:00.0000000,(null),2,Web Site Unavailable,No comments,gqtfk28vEfa9
205,2015-06-23 17:28:00.0000000,(null),2,Delivery Delayed,No comments,GsOuBuJig
206,2015-11-17 14:21:00.0000000,(null),2,Web Access Problem,No comments,GUfAN8wp
207,2015-10-12 18:15:00.0000000,(null),2,Web Site Unavailable,No comments,gUSkq4
208,2015-01-01 08:35:00.0000000,(null),2,Billing Payment Problem,No comments,GzAwXqN
209,2015-02-13 18:53:00.0000000,(null),2,Web Site Unavailable,No comments,Bk5z0Cd
210,2015-08-02 14:16:00.0000000,(null),2,Deficient Product,No comments,H1ZnQMKa
211,2015-12-29 03:27:00.0000000,(null),2,Web Site Unavailable,No comments,h4h6P1wJR5
212,2015-06-03 09:14:00.0000000,(null),2,Payment problem,No comments,ha71re44O
213,2015-10-30 07:44:00.0000000,(null),2,Delivery Delayed,No comments,HcU0BhZi
214,2015-02-16 15:42:00.0000000,(null),2,Deficient Product,No comments,HdnvFTvx
215,2015-11-20 22:32:00.0000000,(null),2,Web Site Unavailable,No comments,hfyPfB02Gk
216,2015-05-12 04:36:00.0000000,(null),2,Deficient Product,No comments,Hg178yNGx7I
217,2015-01-29 18:26:00.0000000,(null),2,Incident with the Delivery Company,No comments,HhvGo8JZ9u
218,2015-03-02 03:26:00.0000000,(null),2,No response to the Mail,No comments,HiqTxXKwz
219,2015-06-07 09:47:00.0000000,(null),2,The Support Site works very slow,No comments,hjKAIxGIn2SU
220,2015-03-25 23:24:00.0000000,(null),2,Not all products available,No comments,hPZKYj6
221,2015-05-29 03:21:00.0000000,(null),2,No response to the Mail,No comments,hr7Xyiw0
222,2015-03-30 01:51:00.0000000,(null),2,Deficient Product,No comments,Huf9AH
223,2015-01-13 17:09:00.0000000,(null),2,Deficient Product,No comments,Hui4ZUyH
224,2015-09-06 02:02:00.0000000,(null),2,Web Site Unavailable,No comments,HxULC7Mv
225,2015-06-15 13:07:00.0000000,(null),2,Deficient Product,No comments,HyABVLq6bEO
226,2015-06-17 09:56:00.0000000,(null),2,More product than expected,No comments,HYo51XTU3V
227,2015-02-26 04:14:00.0000000,(null),2,Cannot Access to the Support Site,No comments,HzmMkiP
228,2015-05-08 04:46:00.0000000,(null),2,Phone communication problem,No comments,I4jvjFnnB
229,2015-01-16 08:43:00.0000000,(null),2,Not all products available,No comments,i60I77g2Ee
230,2015-11-11 17:39:00.0000000,(null),2,Not all products available,No comments,I75lui9TW
231,2015-10-26 07:10:00.0000000,(null),2,Not all products available,No comments,I7Mu8gDSeenI
232,2015-05-16 01:58:00.0000000,(null),2,Payment problem,No comments,iCg2rq6R4lEC
233,2015-09-01 09:26:00.0000000,(null),2,Deficient Product,No comments,IDHGRF
234,2015-07-17 16:31:00.0000000,(null),2,Web Site Unavailable,No comments,iDLz0o
235,2015-03-10 18:31:00.0000000,(null),2,Billing Payment Problem,No comments,IDmiNsFzF
236,2015-01-10 12:05:00.0000000,(null),2,Cannot Access to the Support Site,No comments,idssdOm
237,2015-01-18 07:10:00.0000000,(null),2,Web Site Unavailable,No comments,iDyDdGeiybv
238,2015-09-17 23:00:00.0000000,(null),2,The Support Site works very slow,No comments,iFq5Mabp
239,2015-07-21 02:47:00.0000000,(null),2,Deficient Product,No comments,IGMUYEX
240,2015-01-07 12:56:00.0000000,(null),2,Billing Payment Problem,No comments,IgXyOMmBg
241,2015-09-06 02:34:00.0000000,(null),2,Web Site Unavailable,No comments,IiOMDa70Y80
242,2015-06-14 11:34:00.0000000,(null),2,Phone communication problem,No comments,IIsGy1ziL
243,2015-11-03 09:43:00.0000000,(null),2,Cannot Access to the Support Site,No comments,Ij94XVM0inwi
244,2015-07-28 09:31:00.0000000,(null),2,Web Site Unavailable,No comments,IjrygzIk
245,2015-08-28 00:40:00.0000000,(null),2,Incident with the Delivery Company,No comments,IkJgiwkQsnu
246,2015-08-29 12:34:00.0000000,(null),2,Deficient Product,No comments,inkm4h5Ep
247,2015-06-19 12:41:00.0000000,(null),2,Deficient Product,No comments,inpteY53duc
248,2015-02-17 08:04:00.0000000,(null),2,More product than expected,No comments,iPFEMe
249,2015-11-16 20:06:00.0000000,(null),2,Web Site Unavailable,No comments,iQ9l5oh
250,2015-05-07 07:04:00.0000000,(null),2,Deficient Product,No comments,ir8vEL45B7rh
251,2015-06-12 19:19:00.0000000,(null),2,Web Site Unavailable,No comments,iRNuXz32
252,2015-03-03 11:16:00.0000000,(null),2,Deficient Product,No comments,isLu8IdgN
253,2015-03-16 17:18:00.0000000,(null),2,Not all products available,No comments,ixwKh3
254,2015-10-14 13:34:00.0000000,(null),2,No response to the Mail,No comments,iY1xjI3
255,2015-04-26 18:26:00.0000000,(null),2,Billing Payment Problem,No comments,iYSb7czp
256,2015-07-21 04:58:00.0000000,(null),2,Deficient Product,No comments,j6MeHQc8E
257,2015-01-19 17:15:00.0000000,(null),2,Web Access Problem,No comments,ja2rEWi
258,2015-08-13 11:22:00.0000000,(null),2,Deficient Product,No comments,JbDBxIIJjYCx
259,2015-08-08 10:28:00.0000000,(null),2,Not all products available,No comments,JCSdAAZi
260,2015-12-14 13:08:00.0000000,(null),2,Web Site Unavailable,No comments,JFiaXACVK
261,2015-07-06 11:22:00.0000000,(null),2,Delivery Delayed,No comments,JfPuuZz
262,2015-02-18 10:12:00.0000000,(null),2,The Support Site works very slow,No comments,Jh9W2q3N0odP
263,2015-06-27 17:13:00.0000000,(null),2,Not all products available,No comments,JkYlyW8RzA8u
264,2015-08-11 04:45:00.0000000,(null),2,No response to the Mail,No comments,JP1mBzT2Ity
265,2015-03-16 15:52:00.0000000,(null),2,Delivery Delayed,No comments,JpKh4a0725
266,2015-03-07 17:07:00.0000000,(null),2,Billing Payment Problem,No comments,JqtQFONVy
267,2015-04-06 14:07:00.0000000,(null),2,Web Access Problem,No comments,JsdMtNcBFH
268,2015-06-21 11:52:00.0000000,(null),2,The Support Site works very slow,No comments,JSjeUNP
269,2015-09-03 23:02:00.0000000,(null),2,Web Site Unavailable,No comments,JTVRKwo9TDAu
270,2015-06-13 09:59:00.0000000,(null),2,Phone communication problem,No comments,JuJbRWw
271,2015-06-18 10:08:00.0000000,(null),2,Deficient Product,No comments,juyteHATwVDz
272,2015-07-26 08:04:00.0000000,(null),2,Delivery Delayed,No comments,jvklWfYp305w
273,2015-03-19 11:22:00.0000000,(null),2,Deficient Product,No comments,JxcFVfpRjZ
274,2015-06-03 10:50:00.0000000,(null),2,Billing Payment Problem,No comments,jXIELHkk
275,2015-09-12 04:13:00.0000000,(null),2,Phone communication problem,No comments,k0xklCkZhm
276,2015-03-27 17:17:00.0000000,(null),2,Deficient Product,No comments,kBR6r0V4Y8
277,2015-06-06 14:44:00.0000000,(null),2,More product than expected,No comments,kdWUANc0Ja
278,2015-05-19 01:11:00.0000000,(null),2,Web Site Unavailable,No comments,kIA9Fx3G2
279,2015-05-24 13:22:00.0000000,(null),2,Web Access Problem,No comments,KiLjGhemqHV
280,2015-07-08 01:48:00.0000000,(null),2,Phone communication problem,No comments,kJIuSl
281,2015-12-04 18:39:00.0000000,(null),2,Phone communication problem,No comments,KjuXIKxeWFQ3
282,2015-05-03 01:09:00.0000000,(null),2,Deficient Product,No comments,KLRmVPYYE71D
283,2015-04-23 23:00:00.0000000,(null),2,Deficient Product,No comments,kmtY3GEZ
284,2015-02-25 05:46:00.0000000,(null),2,Deficient Product,No comments,KoIjJv5ELhjI
285,2015-08-03 13:38:00.0000000,(null),2,Billing Payment Problem,No comments,Kq3Jo88Y
286,2015-10-17 18:18:00.0000000,(null),2,Delivery Delayed,No comments,kqAGkD9sZZLn
287,2015-02-07 07:43:00.0000000,(null),2,Billing Payment Problem,No comments,KQV6YlrCV25
288,2015-10-09 12:41:00.0000000,(null),2,Cannot Access to the Support Site,No comments,kR8wrUQEwc9
289,2015-03-30 11:25:00.0000000,(null),2,Web Site Unavailable,No comments,KTxxZHuxhY
290,2015-05-11 18:03:00.0000000,(null),2,Deficient Product,No comments,KuCi8nQCL
291,2015-11-28 03:37:00.0000000,(null),2,Deficient Product,No comments,KuXUvei
292,2015-03-02 18:47:00.0000000,(null),2,Deficient Product,No comments,kwT5yg3M
293,2015-03-07 20:15:00.0000000,(null),2,Web Site Unavailable,No comments,kyjLz8
294,2015-09-15 02:25:00.0000000,(null),2,Delivery Delayed,No comments,l1slXoK
295,2015-12-22 21:12:00.0000000,(null),2,Deficient Product,No comments,l5AHzl
296,2015-04-04 14:34:00.0000000,(null),2,Payment problem,No comments,l8Pk6m8JeVNd
297,2015-09-09 09:44:00.0000000,(null),2,Delivery Delayed,No comments,lA779SI7
298,2015-08-29 20:00:00.0000000,(null),2,Not all products available,No comments,ld6YVDL
299,2015-09-29 01:06:00.0000000,(null),2,Billing Payment Problem,No comments,LDVaEr5UcnMt
300,2015-05-14 06:56:00.0000000,(null),2,Web Site Unavailable,No comments,lfgPah
301,2015-05-19 11:16:00.0000000,(null),2,Deficient Product,No comments,LGTlSuQN
302,2015-07-15 00:12:00.0000000,(null),3,No response to the Mail,No comments,lHejgwrKGm
303,2015-01-23 10:17:00.0000000,(null),3,Billing Payment Problem,No comments,lHGPeDNzZ
304,2015-12-30 08:27:00.0000000,(null),3,Phone communication problem,No comments,9nCzqFI4E
