2452641|73609|2452673|82454|1582485|6163|30594|82454|1582485|6163|30594|1|9812|19|2|17754|106|159628|77|40.99|110.26|2.20|8320.62|169.40|3156.23|8490.02|11.85|0.00|3990.14|169.40|181.25|4159.54|4171.39|-2986.83
2452641|73609|2452724|82454|1582485|6163|30594|82454|1582485|6163|30594|1|9759|1|1|15138|79|159628|67|37.57|63.86|46.61|1155.75|3122.87|2517.19|4278.62|0.00|0.00|470.34|3122.87|3122.87|3593.21|3593.21|605.68
2452641|73609|2452720|82454|1582485|6163|30594|82454|1582485|6163|30594|1|9766|1|5|13164|238|159628|17|51.78|152.23|6.08|2484.55|103.36|880.26|2587.91|4.13|0.00|1060.97|103.36|107.49|1164.33|1168.46|-776.90
2452641|78238|2452718|90493|569554|3015|5276|6800|692198|3259|8320|6|9771|8|3|3775|78|159629|78|94.74|193.26|148.81|3467.10|11607.18|7389.72|15074.28|0.00|11607.18|3315.78|0.00|0.00|3315.78|3315.78|-7389.72
2452641|78238|2452694|90493|569554|3015|5276|6800|692198|3259|8320|6|9732|4|3|3783|244|159629|64|10.02|22.74|21.37|87.68|1367.68|641.28|1455.36|26.67|834.28|43.52|533.40|560.07|576.92|603.59|-107.88
2452641|78238|2452707|90493|569554|3015|5276|6800|692198|3259|8320|6|9790|14|3|12835|268|159629|97|1.42|4.23|0.97|316.22|94.09|137.74|410.31|4.70|0.00|171.69|94.09|98.79|265.78|270.48|-43.65
2452641|78238|2452705|90493|569554|3015|5276|6800|692198|3259|8320|6|9782|9|2|11299|267|159629|30|75.93|154.13|36.99|3514.20|1109.70|2277.90|4623.90|88.77|0.00|462.30|1109.70|1198.47|1572.00|1660.77|-1168.20
2452641|78238|2452701|90493|569554|3015|5276|6800|692198|3259|8320|6|9754|15|2|1680|161|159629|67|77.28|112.82|33.84|5291.66|2267.28|5177.76|7558.94|89.78|22.67|1965.11|2244.61|2334.39|4209.72|4299.50|-2933.15
2452641|78238|2452686|90493|569554|3015|5276|6800|692198|3259|8320|6|9825|5|2|13729|27|159629|20|48.57|57.31|14.90|848.20|298.00|971.40|1146.20|17.88|0.00|0.00|298.00|315.88|298.00|315.88|-673.40
2452641|78238|2452660|90493|569554|3015|5276|6800|692198|3259|8320|6|9766|3|3|9009|66|159629|72|53.37|131.29|87.96|3119.76|6333.12|3842.64|9452.88|63.33|0.00|1606.32|6333.12|6396.45|7939.44|8002.77|2490.48
2452641|78238|2452717|90493|569554|3015|5276|6800|692198|3259|8320|6|9813|11|2|16428|26|159629|35|75.38|192.97|15.43|6213.90|540.05|2638.30|6753.95|15.87|275.42|2836.40|264.63|280.50|3101.03|3116.90|-2373.67
2452641|78238|2452723|90493|569554|3015|5276|6800|692198|3259|8320|6|9775|10|5|8245|195|159629|62|95.91|101.66|48.79|3277.94|3024.98|5946.42|6302.92|181.49|0.00|1953.62|3024.98|3206.47|4978.60|5160.09|-2921.44
2452641|78238|2452653|90493|569554|3015|5276|6800|692198|3259|8320|6|9822|12|4|14577|196|159629|10|85.87|99.60|19.92|796.80|199.20|858.70|996.00|1.99|0.00|139.40|199.20|201.19|338.60|340.59|-659.50
2452641|78238|2452708|90493|569554|3015|5276|6800|692198|3259|8320|6|9781|11|1|15391|141|159629|9|88.15|157.78|11.04|1320.66|99.36|793.35|1420.02|0.00|0.00|227.16|99.36|99.36|326.52|326.52|-693.99
2452641|76892|2452730|64060|1117710|5760|11363|64060|1117710|5760|11363|6|9823|16|4|2205|31|159630|16|7.34|10.49|9.02|23.52|144.32|117.44|167.84|10.10|0.00|20.00|144.32|154.42|164.32|174.42|26.88
2452641|76892|2452712|64060|1117710|5760|11363|64060|1117710|5760|11363|6|9823|13|1|17004|47|159630|26|72.95|77.32|31.70|1186.12|824.20|1896.70|2010.32|41.21|0.00|783.90|824.20|865.41|1608.10|1649.31|-1072.50
2452641|76892|2452695|64060|1117710|5760|11363|64060|1117710|5760|11363|6|9770|5|2|10032|284|159630|79|70.59|78.35|57.97|1610.02|4579.63|5576.61|6189.65|228.98|0.00|1299.55|4579.63|4808.61|5879.18|6108.16|-996.98
2452641|76892|2452676|64060|1117710|5760|11363|64060|1117710|5760|11363|6|9725|2|5|15649|16|159630|14|24.04|50.72|40.57|142.10|567.98|336.56|710.08|28.39|0.00|7.00|567.98|596.37|574.98|603.37|231.42
2452641|76892|2452692|64060|1117710|5760|11363|64060|1117710|5760|11363|6|9767|20|1|8721|270|159630|89|84.98|124.07|19.85|9275.58|1766.65|7563.22|11042.23|152.63|70.66|4636.90|1695.99|1848.62|6332.89|6485.52|-5867.23
2452641|76892|2452711|64060|1117710|5760|11363|64060|1117710|5760|11363|6|9743|1|1|1812|47|159630|76|38.11|70.88|28.35|3232.28|2154.60|2896.36|5386.88|150.82|0.00|1346.72|2154.60|2305.42|3501.32|3652.14|-741.76
2452641|79774|2452646|60874|1804592|1110|36028|60874|1804592|1110|36028|1|9807|7|2|6697|139|159631|72|44.14|73.71|71.49|159.84|5147.28|3178.08|5307.12|154.41|0.00|1697.76|5147.28|5301.69|6845.04|6999.45|1969.20
2452641|79774|2452673|60874|1804592|1110|36028|60874|1804592|1110|36028|1|9791|4|2|16302|292|159631|80|76.64|154.04|61.61|7394.40|4928.80|6131.20|12323.20|443.59|0.00|5052.00|4928.80|5372.39|9980.80|10424.39|-1202.40
2452641|79774|2452666|60874|1804592|1110|36028|60874|1804592|1110|36028|1|9742|3|5|11481|247|159631|17|77.95|91.20|51.98|666.74|883.66|1325.15|1550.40|58.14|53.01|589.05|830.65|888.79|1419.70|1477.84|-494.50
2452641|79774|2452646|60874|1804592|1110|36028|60874|1804592|1110|36028|1|9764|2|5|4921|41|159631|36|46.66|134.84|41.80|3349.44|1504.80|1679.76|4854.24|120.38|0.00|1067.76|1504.80|1625.18|2572.56|2692.94|-174.96
2452641|79774|2452695|60874|1804592|1110|36028|60874|1804592|1110|36028|1|9819|4|4|14304|224|159631|37|6.28|9.73|3.98|212.75|147.26|232.36|360.01|13.25|0.00|50.32|147.26|160.51|197.58|210.83|-85.10
2452641|79774|2452684|60874|1804592|1110|36028|60874|1804592|1110|36028|1|9806|5|4|10921|97|159631|36|38.77|61.64|49.92|421.92|1797.12|1395.72|2219.04|89.85|0.00|88.56|1797.12|1886.97|1885.68|1975.53|401.40
2452641|79774|2452661|60874|1804592|1110|36028|60874|1804592|1110|36028|1|9752|18|4|17719|18|159631|91|40.25|57.15|0.00|5200.65|0.00|3662.75|5200.65|0.00|0.00|1923.74|0.00|0.00|1923.74|1923.74|-3662.75
2452641|79774|2452670|60874|1804592|1110|36028|60874|1804592|1110|36028|1|9782|9|4|2139|99|159631|25|45.71|122.50|55.12|1684.50|1378.00|1142.75|3062.50|110.24|0.00|826.75|1378.00|1488.24|2204.75|2314.99|235.25
2452641|79774|2452708|60874|1804592|1110|36028|60874|1804592|1110|36028|1|9740|18|4|6751|298|159631|76|18.42|49.73|31.32|1399.16|2380.32|1399.92|3779.48|142.81|0.00|1624.88|2380.32|2523.13|4005.20|4148.01|980.40
2452641|79774|2452710|60874|1804592|1110|36028|60874|1804592|1110|36028|1|9750|15|4|3697|284|159631|28|9.22|19.36|4.64|412.16|129.92|258.16|542.08|10.39|0.00|102.76|129.92|140.31|232.68|243.07|-128.24
2452641|79774|2452672|60874|1804592|1110|36028|60874|1804592|1110|36028|1|9763|19|4|3547|96|159631|58|40.37|52.88|17.45|2054.94|1012.10|2341.46|3067.04|14.57|829.92|1134.48|182.18|196.75|1316.66|1331.23|-2159.28
2452641|45382|2452682|54194|1824895|749|9850|54194|1824895|749|9850|3|9775|15|3|14775|291|159632|1|87.33|186.01|14.88|171.13|14.88|87.33|186.01|0.89|0.00|33.48|14.88|15.77|48.36|49.25|-72.45
2452641|45382|2452683|54194|1824895|749|9850|54194|1824895|749|9850|3|9755|15|3|5907|295|159632|78|61.06|71.44|28.57|3343.86|2228.46|4762.68|5572.32|66.85|0.00|1503.84|2228.46|2295.31|3732.30|3799.15|-2534.22
2452641|45382|2452698|54194|1824895|749|9850|54194|1824895|749|9850|3|9746|14|5|2157|139|159632|38|17.62|42.46|30.14|468.16|1145.32|669.56|1613.48|34.35|0.00|145.16|1145.32|1179.67|1290.48|1324.83|475.76
2452641|45382|2452673|54194|1824895|749|9850|54194|1824895|749|9850|3|9735|13|5|6327|274|159632|64|2.71|4.30|0.55|240.00|35.20|173.44|275.20|0.00|4.22|71.04|30.98|30.98|102.02|102.02|-142.46
2452641|45382|2452672|54194|1824895|749|9850|54194|1824895|749|9850|3|9729|17|3|13527|164|159632|43|41.67|92.09|33.15|2534.42|1425.45|1791.81|3959.87|5.70|1354.17|1861.04|71.28|76.98|1932.32|1938.02|-1720.53
2452641|45382|2452699|54194|1824895|749|9850|54194|1824895|749|9850|3|9809|7|5|15411|194|159632|5|8.16|13.46|11.17|11.45|55.85|40.80|67.30|0.03|51.94|25.55|3.91|3.94|29.46|29.49|-36.89
2452641|45382|2452720|54194|1824895|749|9850|54194|1824895|749|9850|3|9790|10|5|10375|255|159632|85|5.15|9.99|4.49|467.50|381.65|437.75|849.15|15.26|0.00|373.15|381.65|396.91|754.80|770.06|-56.10
2452641|45382|2452677|54194|1824895|749|9850|54194|1824895|749|9850|3|9761|17|5|11535|254|159632|78|40.82|42.04|36.15|459.42|2819.70|3183.96|3279.12|253.77|0.00|1639.56|2819.70|3073.47|4459.26|4713.03|-364.26
2452641|45382|2452729|54194|1824895|749|9850|54194|1824895|749|9850|3|9738|13|3|14682|241|159632|65|6.29|16.22|14.59|105.95|948.35|408.85|1054.30|28.45|0.00|52.65|948.35|976.80|1001.00|1029.45|539.50
2452641|30|2452644|71765|1440207|3849|39491|71765|1440207|3849|39491|3|9784|8|5|11053|232|159633|81|35.45|79.76|24.72|4458.24|2002.32|2871.45|6460.56|0.00|0.00|1420.74|2002.32|2002.32|3423.06|3423.06|-869.13
2452641|30|2452661|71765|1440207|3849|39491|71765|1440207|3849|39491|3|9780|6|1|1293|74|159633|56|13.85|29.77|4.76|1400.56|266.56|775.60|1667.12|10.66|0.00|466.48|266.56|277.22|733.04|743.70|-509.04
2452641|30|2452669|71765|1440207|3849|39491|71765|1440207|3849|39491|3|9789|7|1|3585|252|159633|48|48.86|138.27|92.64|2190.24|4446.72|2345.28|6636.96|0.00|0.00|2986.56|4446.72|4446.72|7433.28|7433.28|2101.44
2452641|30|2452643|71765|1440207|3849|39491|71765|1440207|3849|39491|3|9724|17|4|577|148|159633|94|57.19|138.97|126.46|1175.94|11887.24|5375.86|13063.18|237.74|0.00|5485.84|11887.24|12124.98|17373.08|17610.82|6511.38
2452641|30|2452726|71765|1440207|3849|39491|71765|1440207|3849|39491|3|9773|6|4|14469|134|159633|8|12.47|29.80|5.06|197.92|40.48|99.76|238.40|2.83|0.00|35.76|40.48|43.31|76.24|79.07|-59.28
2452641|30|2452673|71765|1440207|3849|39491|71765|1440207|3849|39491|3|9767|18|5|14107|66|159633|35|61.21|72.22|64.27|278.25|2249.45|2142.35|2527.70|44.98|0.00|707.70|2249.45|2294.43|2957.15|3002.13|107.10
2452641|30|2452667|71765|1440207|3849|39491|71765|1440207|3849|39491|3|9776|3|4|2895|221|159633|15|69.64|155.99|132.59|351.00|1988.85|1044.60|2339.85|39.77|0.00|538.05|1988.85|2028.62|2526.90|2566.67|944.25
2452641|30|2452718|71765|1440207|3849|39491|71765|1440207|3849|39491|3|9828|6|2|17223|62|159633|91|83.78|251.34|35.18|19670.56|3201.38|7623.98|22871.94|224.09|0.00|1829.10|3201.38|3425.47|5030.48|5254.57|-4422.60
2452641|30|2452663|71765|1440207|3849|39491|71765|1440207|3849|39491|3|9766|14|1|16368|113|159633|70|13.48|39.36|20.86|1295.00|1460.20|943.60|2755.20|0.00|0.00|302.40|1460.20|1460.20|1762.60|1762.60|516.60
2452641|30|2452659|71765|1440207|3849|39491|71765|1440207|3849|39491|3|9823|11|4|11457|163|159633|1|78.83|215.99|84.23|131.76|84.23|78.83|215.99|0.08|82.54|66.95|1.69|1.77|68.64|68.72|-77.14
2452641|30|2452690|71765|1440207|3849|39491|71765|1440207|3849|39491|3|9781|18|2|3601|296|159633|93|81.17|160.71|67.49|8669.46|6276.57|7548.81|14946.03|0.00|1694.67|6874.56|4581.90|4581.90|11456.46|11456.46|-2966.91
2452641|30|2452703|71765|1440207|3849|39491|71765|1440207|3849|39491|3|9775|14|5|3607|200|159633|38|29.52|42.80|22.25|780.90|845.50|1121.76|1626.40|0.00|465.02|813.20|380.48|380.48|1193.68|1193.68|-741.28
2452641|12789|2452672|7610|1852569|7128|37640|7610|1852569|7128|37640|3|9791|14|3|7881|246|159634|19|95.22|183.77|104.74|1501.57|1990.06|1809.18|3491.63|39.80|0.00|1466.42|1990.06|2029.86|3456.48|3496.28|180.88
2452641|12789|2452663|7610|1852569|7128|37640|7610|1852569|7128|37640|3|9781|6|2|4195|201|159634|96|99.35|206.64|179.77|2579.52|17257.92|9537.60|19837.44|517.73|0.00|8133.12|17257.92|17775.65|25391.04|25908.77|7720.32
2452641|12789|2452652|7610|1852569|7128|37640|7610|1852569|7128|37640|3|9824|2|5|10161|94|159634|90|75.73|180.99|152.03|2606.40|13682.70|6815.70|16289.10|273.65|0.00|3582.90|13682.70|13956.35|17265.60|17539.25|6867.00
2452641|12789|2452684|7610|1852569|7128|37640|7610|1852569|7128|37640|3|9735|10|4|7290|12|159634|65|17.32|46.24|5.08|2675.40|330.20|1125.80|3005.60|26.41|0.00|1051.70|330.20|356.61|1381.90|1408.31|-795.60
2452641|12789|2452686|7610|1852569|7128|37640|7610|1852569|7128|37640|3|9756|5|5|150|275|159634|64|20.11|47.86|7.17|2604.16|458.88|1287.04|3063.04|17.62|238.61|1072.00|220.27|237.89|1292.27|1309.89|-1066.77
2452641|12789|2452723|7610|1852569|7128|37640|7610|1852569|7128|37640|3|9733|16|1|1698|22|159634|32|9.83|24.77|19.32|174.40|618.24|314.56|792.64|43.27|0.00|316.80|618.24|661.51|935.04|978.31|303.68
2452641|12789|2452675|7610|1852569|7128|37640|7610|1852569|7128|37640|3|9739|20|1|8046|271|159634|62|52.96|151.46|68.15|5165.22|4225.30|3283.52|9390.52|0.00|0.00|657.20|4225.30|4225.30|4882.50|4882.50|941.78
2452641|12789|2452669|7610|1852569|7128|37640|7610|1852569|7128|37640|3|9776|18|5|10173|144|159634|80|84.06|217.71|191.58|2090.40|15326.40|6724.80|17416.80|1072.84|0.00|5224.80|15326.40|16399.24|20551.20|21624.04|8601.60
2452641|12789|2452719|7610|1852569|7128|37640|7610|1852569|7128|37640|3|9766|13|2|9003|177|159634|85|11.89|15.69|14.27|120.70|1212.95|1010.65|1333.65|60.64|0.00|519.35|1212.95|1273.59|1732.30|1792.94|202.30
2452641|12789|2452673|7610|1852569|7128|37640|7610|1852569|7128|37640|3|9794|17|4|2190|121|159634|67|33.69|54.57|16.91|2523.22|1132.97|2257.23|3656.19|0.00|0.00|877.03|1132.97|1132.97|2010.00|2010.00|-1124.26
2452641|12789|2452643|7610|1852569|7128|37640|7610|1852569|7128|37640|3|9772|9|1|7531|180|159634|31|62.16|180.26|109.95|2179.61|3408.45|1926.96|5588.06|238.59|0.00|1229.15|3408.45|3647.04|4637.60|4876.19|1481.49
2452641|12789|2452697|7610|1852569|7128|37640|7610|1852569|7128|37640|3|9757|16|5|17353|263|159634|100|38.80|85.74|41.15|4459.00|4115.00|3880.00|8574.00|329.20|0.00|2829.00|4115.00|4444.20|6944.00|7273.20|235.00
2452641|12789|2452700|7610|1852569|7128|37640|7610|1852569|7128|37640|3|9758|15|2|12126|31|159634|27|5.30|5.61|3.02|69.93|81.54|143.10|151.47|4.07|0.00|52.92|81.54|85.61|134.46|138.53|-61.56
2452641|43971|2452721|36717|311518|5166|29167|36717|311518|5166|29167|6|9810|12|5|1662|274|159635|79|41.76|58.04|2.32|4401.88|183.28|3299.04|4585.16|7.33|0.00|2245.97|183.28|190.61|2429.25|2436.58|-3115.76
2452641|43971|2452673|36717|311518|5166|29167|36717|311518|5166|29167|6|9773|5|4|8125|129|159635|45|11.46|19.36|12.19|322.65|548.55|515.70|871.20|43.88|0.00|348.30|548.55|592.43|896.85|940.73|32.85
2452641|43971|2452677|36717|311518|5166|29167|36717|311518|5166|29167|6|9733|1|2|4897|176|159635|24|66.57|66.57|15.31|1230.24|367.44|1597.68|1597.68|0.00|0.00|127.68|367.44|367.44|495.12|495.12|-1230.24
2452641|43971|2452664|36717|311518|5166|29167|36717|311518|5166|29167|6|9802|4|3|3630|166|159635|90|32.75|78.27|44.61|3029.40|4014.90|2947.50|7044.30|200.74|0.00|2535.30|4014.90|4215.64|6550.20|6750.94|1067.40
2452641|43971|2452645|36717|311518|5166|29167|36717|311518|5166|29167|6|9759|19|2|16393|221|159635|85|84.27|161.79|126.19|3026.00|10726.15|7162.95|13752.15|536.30|0.00|5638.05|10726.15|11262.45|16364.20|16900.50|3563.20
2452641|43971|2452699|36717|311518|5166|29167|36717|311518|5166|29167|6|9729|19|1|14664|252|159635|51|23.89|38.22|30.57|390.15|1559.07|1218.39|1949.22|46.77|0.00|623.73|1559.07|1605.84|2182.80|2229.57|340.68
2452641|43971|2452708|36717|311518|5166|29167|36717|311518|5166|29167|6|9736|18|2|4843|124|159635|42|49.68|108.79|13.05|4021.08|548.10|2086.56|4569.18|5.48|0.00|1187.76|548.10|553.58|1735.86|1741.34|-1538.46
2452641|43971|2452661|36717|311518|5166|29167|36717|311518|5166|29167|6|9733|15|1|16197|3|159635|98|52.78|138.81|40.25|9658.88|3944.50|5172.44|13603.38|27.61|3392.27|5713.40|552.23|579.84|6265.63|6293.24|-4620.21
2452641|43971|2452651|36717|311518|5166|29167|36717|311518|5166|29167|6|9799|19|3|7195|198|159635|45|3.20|3.96|0.23|167.85|10.35|144.00|178.20|0.72|0.00|17.55|10.35|11.07|27.90|28.62|-133.65
2452641|43971|2452710|36717|311518|5166|29167|36717|311518|5166|29167|6|9814|7|2|7602|221|159635|26|41.91|111.89|80.56|814.58|2094.56|1089.66|2909.14|188.51|0.00|1309.10|2094.56|2283.07|3403.66|3592.17|1004.90
2452641|63671|2452707|17703|1244224|3545|33666|17703|1244224|3545|33666|6|9789|15|5|17863|37|159636|55|25.87|67.26|18.83|2663.65|1035.65|1422.85|3699.30|72.49|0.00|1627.45|1035.65|1108.14|2663.10|2735.59|-387.20
2452641|63671|2452665|17703|1244224|3545|33666|17703|1244224|3545|33666|6|9750|1|2|3115|226|159636|76|19.32|39.79|9.15|2328.64|695.40|1468.32|3024.04|6.95|0.00|846.64|695.40|702.35|1542.04|1548.99|-772.92
2452641|63671|2452661|17703|1244224|3545|33666|17703|1244224|3545|33666|6|9779|9|3|13713|287|159636|21|14.62|23.24|1.62|454.02|34.02|307.02|488.04|3.06|0.00|170.73|34.02|37.08|204.75|207.81|-273.00
2452641|63671|2452674|17703|1244224|3545|33666|17703|1244224|3545|33666|6|9808|1|5|192|220|159636|39|98.84|117.61|2.35|4495.14|91.65|3854.76|4586.79|2.74|0.00|320.97|91.65|94.39|412.62|415.36|-3763.11
2452641|63671|2452719|17703|1244224|3545|33666|17703|1244224|3545|33666|6|9757|13|1|13467|286|159636|68|79.08|143.92|80.59|4306.44|5480.12|5377.44|9786.56|438.40|0.00|4697.44|5480.12|5918.52|10177.56|10615.96|102.68
2452641|63671|2452675|17703|1244224|3545|33666|17703|1244224|3545|33666|6|9747|4|2|1854|226|159636|95|68.15|69.51|51.43|1717.60|4885.85|6474.25|6603.45|244.29|0.00|1254.00|4885.85|5130.14|6139.85|6384.14|-1588.40
2452641|63671|2452705|17703|1244224|3545|33666|17703|1244224|3545|33666|6|9821|10|2|372|14|159636|36|17.76|52.56|39.94|454.32|1437.84|639.36|1892.16|28.75|0.00|491.76|1437.84|1466.59|1929.60|1958.35|798.48
2452641|63671|2452694|17703|1244224|3545|33666|17703|1244224|3545|33666|6|9805|13|4|3366|268|159636|42|23.42|31.14|30.82|13.44|1294.44|983.64|1307.88|51.77|0.00|326.76|1294.44|1346.21|1621.20|1672.97|310.80
2452641|63671|2452717|17703|1244224|3545|33666|17703|1244224|3545|33666|6|9748|12|4|7675|198|159636|91|1.74|3.63|1.16|224.77|105.56|158.34|330.33|5.17|31.66|91.91|73.90|79.07|165.81|170.98|-84.44
2452641|38931|2452647|5780|1622085|3990|43895|5780|1622085|3990|43895|3|9817|9|4|2790|164|159637|54|91.15|128.52|100.24|1527.12|5412.96|4922.10|6940.08|487.16|0.00|1040.58|5412.96|5900.12|6453.54|6940.70|490.86
2452641|38931|2452704|5780|1622085|3990|43895|5780|1622085|3990|43895|3|9741|9|5|4329|236|159637|85|47.91|118.33|86.38|2715.75|7342.30|4072.35|10058.05|146.84|0.00|0.00|7342.30|7489.14|7342.30|7489.14|3269.95
2452641|38931|2452708|5780|1622085|3990|43895|5780|1622085|3990|43895|3|9750|17|5|12705|133|159637|37|82.32|134.18|41.59|3425.83|1538.83|3045.84|4964.66|30.77|0.00|397.01|1538.83|1569.60|1935.84|1966.61|-1507.01
2452641||2452666|5780|1622085|3990|43895|5780||3990||3|9817|2||10581||159637|77|6.07|17.23|4.65|968.66||467.39|||||257.80||682.07|694.96|-209.59
2452641|38931|2452723|5780|1622085|3990|43895|5780|1622085|3990|43895|3|9767|18|5|13263|37|159637|24|66.46|155.51|135.29|485.28|3246.96|1595.04|3732.24|0.00|0.00|1791.36|3246.96|3246.96|5038.32|5038.32|1651.92
2452641|72033|2452665|95652|1694845|2838|44784|95652|1694845|2838|44784|3|9761|6|4|936|115|159638|60|14.57|34.38|10.65|1423.80|639.00|874.20|2062.80|12.78|0.00|886.80|639.00|651.78|1525.80|1538.58|-235.20
2452641|72033|2452646|95652|1694845|2838|44784|95652|1694845|2838|44784|3|9721|13|2|12855|168|159638|40|51.40|132.61|122.00|424.40|4880.00|2056.00|5304.40|296.70|1171.20|1803.20|3708.80|4005.50|5512.00|5808.70|1652.80
2452641|72033|2452717|95652|1694845|2838|44784|95652|1694845|2838|44784|3|9786|6|1|13407|251|159638|51|60.46|64.08|12.81|2614.77|653.31|3083.46|3268.08|58.79|0.00|1274.49|653.31|712.10|1927.80|1986.59|-2430.15
