2452306|40321|15001|72008|1243218|3988|12711|8|24|36|45|999.45|79.95|1079.40|29.51|35.10|499.72|439.76|59.97|144.56
2452317|53999|15645|72008|882385|||2|9|36|||3.49||||7.49|13.58||
2452279|41984|16421|33722|465142|3315|34735|1|20|36|7|541.31|43.30|584.61|71.10|241.36|519.65|10.18|11.48|355.76
2452128|30131|2997|96252|491912|5028|36144|2|21|37|85|8562.90|513.77|9076.67|8.17|366.35|4195.82|3493.66|873.42|888.29
2451271|44173|10|87890|1681246|5780|32714|1|14|41|17|1327.36|79.64|1407.00|49.73|558.79|66.36|731.38|529.62|688.16
2451092|43741|9740|49423|1577815|3651|9487|4|24|42|13|422.24|8.44|430.68|48.27|551.20|329.34|15.79|77.11|607.91
2451033|54994|619|22229|1611739|3649|27912|10|12|42|43|1240.55|0.00|1240.55|86.84|68.80|719.51|359.51|161.53|155.64
2451073|52318|1436|70152|134560|4215|10223|4|6|42|13|475.54|9.51|485.05|73.37|317.07|128.39|197.87|149.28|399.95
2452295|39258|11095|16606|1581204|3389|3621|7|16|45|39|2703.87|243.34|2947.21|59.97|386.10|1487.12|790.88|425.87|689.41
2451354|60360|17150|34598|194443|4161|45832|7|11|46|47|3742.14|149.68|3891.82|24.47|379.29|3442.76|59.87|239.51|553.44
|59918|8065|||3068||4||46|38|||453.29|51.61|207.48|104.60|86.12||276.52
2451177|58870|7214|83903|1256944|382|39373|4|2|47|1|8.12|0.73|8.85|19.08|7.43|3.81|0.77|3.54|27.24
2452738|29363|12468|56843|1862359|2275|25391|10|31|48|5|199.35|17.94|217.29|11.83|112.95|191.37|0.71|7.27|142.72
2452745|44637|6684|21202|1047097|5374|11251|7|8|48|10|392.20|27.45|419.65|10.16|116.00|152.95|224.89|14.36|153.61
2451892|35637|6805|63590|103157|6724|45091|10|30|49|21|496.23|29.77|526.00|48.23|31.92|282.85|142.96|70.42|109.92
2451769|38709|10133|83517|945253|3357|11061|10|27|51|5|172.10|5.16|177.26|22.72|64.20|170.37|1.59|0.14|92.08
2451102|32082|16646|45831|173053|4865|10230|7|19|52|13|911.04|0.00|911.04|21.65|378.17|619.50|253.63|37.91|399.82
2451088|55568|17456|4810|1866272|3734|33196|10|20|52|25|113.50|1.13|114.63|62.63|125.50|30.64|25.68|57.18|189.26
2451573|36729|11348|87672|508248|5690|39885|4|19|53|1|2.23|0.08|2.31|26.56|1.48|0.20|0.89|1.14|28.12
2452729|48880|16059|48157|1042828|4295|42162|4|11|54|11|95.48|3.81|99.29|93.36|8.36|34.37|36.05|25.06|105.53
2452040|43895|17677|93297|869419|5541|42463|4|17|55|11|252.67|12.63|265.30|20.45|63.14|194.55|42.42|15.70|96.22
2452339|46469|1117|22967|972821|2228|82|1|23|60|78|2733.90|54.67|2788.57|60.37|0.00|683.47|1558.32|492.11|115.04
2452254|40433|13559|98197|1420275|5589|27703|1|6|62|6|446.76|26.80|473.56|67.62|213.66|58.07|15.54|373.15|308.08
2452701|35838|11370|96129|305648||33488||13|63|||11.73||||172.06|||568.77
2452596|29520|13339|96129|1086498|2400|48302|4|24|63|16|78.56|0.00|78.56|96.23|49.60|43.99|21.43|13.14|145.83
2452604|36240|5217|96129|479318|1264|13610|7|12|63|28|216.16|19.45|235.61|57.17|242.76|108.08|104.83|3.25|319.38
2452593|55466|15867|48017|145292|437|20782|2|4|64|19|583.49|40.84|624.33|54.92|392.35|280.07|203.29|100.13|488.11
2452556|56489|17586|48017|492805|2019|4033|1|26|64|34|2325.60|0.00|2325.60|57.60|1987.30|1046.52|575.58|703.50|2044.90
2452437|54978|3090|48017|569529|3161|35193|8|20|64|66|6903.60|0.00|6903.60|76.02|2987.82|6213.24|352.08|338.28|3063.84
2452346|53160|6507|66766|1603765|4015|25465|10|28|66|15|630.75|25.23|655.98|2.26|336.30|491.98|80.48|58.29|363.79
2452555|43088|2133|94624|529565|2324|9930|4|3|67|41|594.09|23.76|617.85|40.24|1063.54|160.40|56.37|377.32|1127.54
2451258|43812|12724|2564|496988|6773|40205|7|10|68|21|178.50|5.35|183.85|96.73|53.76|82.11|75.18|21.21|155.84
2451256|50305|5858|91942|875823|2104|34738|8|30|71|2|13.48|0.13|13.61|91.25|2.92|6.33|5.14|2.01|94.30
2451294|44684|9790|85239|1910912|233|14001|7|23|71|25|188.00|16.92|204.92|44.05|51.25|150.40|6.39|31.21|112.22
2451329|29997|8887|85239|195885|3539|47146|10|9|71|5|164.65|1.64|166.29|75.66|205.80|74.09|12.67|77.89|283.10
2451829|50278|6671|60602|1271817|6019|43468|8|6|72|3|166.41|1.66|168.07|1.14|64.92|59.90|62.84|43.67|67.72
2451174|57809|3175|3337|767720|4103|34886|2|5|74|4|36.32|0.00|36.32|38.54|42.96|12.71|6.13|17.48|81.50
2452279|52274|465|53531|78088|234|21580|7|17|76|1|76.51|6.88|83.39|66.92|30.28|56.61|19.70|0.20|104.08
2452242|52421|5529|53531|1630980|4166|31352|1|1|76|15|796.05|31.84|827.89|91.64|176.85|278.61|243.19|274.25|300.33
2451201|32557|2713|15102|622349|4796|48043|7|22|77|10|569.40|45.55|614.95|45.00|621.20|529.54|19.93|19.93|711.75
2451155|53923|12706|59529|1758891|3500|3309|1|20|78|13|1077.83|64.66|1142.49|77.87|576.81|506.58|457.00|114.25|719.34
2452290|54248|15888|62017|382863|6073|48483|1|10|79|34|797.64|71.78|869.42|57.39|1296.08|71.78|79.84|646.02|1425.25
2451154|51844|13717|17368|1254797|4380|13916|7|33|80|64|6830.08|68.30|6898.38|85.70|148.48|6625.17|127.04|77.87|302.48
2451281|48144|9319|24625|459305|510|38915|1|32|81|22|1416.58|42.49|1459.07|16.86|849.86|1388.24|23.52|4.82|909.21
2451214|55537|7166|24625|944226|463|45147|2|31|81|5|0.00|0.00|0.00|94.53|24.55|0.00|0.00|0.00|119.08
2451369||7862|19512||3587||8||82||1491.00||||545.30||735.06||707.47
2451471|50769|3538|20896|1082287|645|27356|1|13|82|8|847.84|42.39|890.23|40.52|77.04|576.53|208.90|62.41|159.95
2451533|34774|1700|20896|1427925|1401|35230|7|22|82|43|1399.65|55.98|1455.63|74.63|447.63|839.79|156.76|403.10|578.24
2452677|50033|12378|42678|842053|5314|42175|1|25|83|21|1151.01|23.02|1174.03|28.22|146.16|115.10|973.75|62.16|197.40
2452530|44806|6417|57091|1034463|114|40165|1|10|84|5|323.00|19.38|342.38|5.27|171.25|261.63|43.57|17.80|195.90
2452550|39316|17155|57091|222509|5658|20007|7|15|84|63|1733.76|156.03|1889.79|98.99|1155.42|208.05|671.31|854.40|1410.44
2452550|56385|10771|57091|1844056|137|11818|10|28|84|52|112.84|0.00|112.84|47.55|130.00|44.00|68.84|0.00|177.55
2452743|53098|10341|1560|1435175|1237|32452|4|12|86|25|50.00|4.00|54.00|95.65|2.50|29.00|16.38|4.62|102.15
2452805|37053|13413|56359|705875|2076|29430|10|30|86|12|100.44|3.01|103.45|81.54|343.32|50.22|6.52|43.70|427.87
2451604||13756||1393955|||||87|17||||35.41||213.43||0.17|
2452317|32925|17037|34272|1361123|1963|16403|1|13|88|34|146.20|0.00|146.20|22.87|1376.66|86.25|23.38|36.57|1399.53
2452260|58521|14171|81110|341664|7018|6372|7|13|88|70|1168.30|70.09|1238.39|37.61|1168.30|198.61|96.96|872.73|1276.00
2451907|56892|17600|74994|751267|6036|8052|8|7|89|1|131.14|0.00|131.14|75.40|53.76|111.46|17.51|2.17|129.16
2452520|42422|17697|34925|1402848|111|45374|1|35|91|5|0.00|0.00|0.00|76.66|291.95|0.00|0.00|0.00|368.61
2451501|42569|11077|52989|298152|3782|18612|8|15|93|30|1132.50|0.00|1132.50|92.76|653.40|192.52|28.19|911.79|746.16
2451649|54166|6658|52989|1305474|3494|11161|10|35|93|19|306.66|0.00|306.66|6.06|229.90|251.46|29.25|25.95|235.96
2452596|60572|4221|73789|1136495|3779|45863|10|29|94|59|2297.46|206.77|2504.23|23.96|2567.68|1975.81|234.80|86.85|2798.41
2452757|52151|17262|73789|1126901|523|11698|8|5|94|67|4172.09|125.16|4297.25|12.36|3040.46|1209.90|2014.28|947.91|3177.98
2451198|43902|2479|87668|640397|7173|28302|7|27|95|8|625.52|43.78|669.30|90.09|200.16|431.60|166.77|27.15|334.03
2451175|43653|3580|20113|1244878|4526|19021|1|32|95|27|1081.89|54.09|1135.98|64.15|704.70|714.04|353.13|14.72|822.94
2451153|46437|13364|20113|1183342|4835|35528|4|4|95|4|12.68|0.76|13.44|28.93|10.04|0.12|11.17|1.39|39.73
2451193|41206|15115|20113|969420|6552|27637|1|29|95|25|1100.50|66.03|1166.53|84.08|136.00|429.19|543.76|127.55|286.11
2452094|29842|12387|6705|1353101|6414|10174|8|7|97|23|920.23|64.41|984.64|98.19|136.62|266.86|111.07|542.30|299.22
2452192|51078|1835|6705|1476583|3588|37393|2|18|97|19|999.02|79.92|1078.94|46.46|253.84|849.16|52.45|97.41|380.22
2452179|58535|14611|6705|737335|1006|7030|2|3|97|58|2734.12|27.34|2761.46|91.12|1279.48|1531.10|24.06|1178.96|1397.94
2452471|33938|16521|2320|1744761|2561|37561|8|1|98|24|276.00|2.76|278.76|33.91|96.48|49.68|54.31|172.01|133.15
2452562|58129|12801|67232|1537922|2749|10376|8|3|99|22|2465.32|49.30|2514.62|73.55|183.48|640.98|529.05|1295.29|306.33
2452442|36315|12343|15875|678651|7120|38342|1|30|100|14|912.66|73.01|985.67|20.45|108.64|182.53|518.39|211.74|202.10
2452454|35135|2335|15875|985105|883|4614|10|35|100|4|6.72|0.47|7.19|99.89|80.88|3.89|0.25|2.58|181.24
2451380|45137|16136|65242|1063484|70|37409|8|11|101|28|382.20|26.75|408.95|50.66|329.00|194.92|125.47|61.81|406.41
2451232|42391|14276|80314|261760|4006|47052|10|19|101|27|1375.38|123.78|1499.16|50.57|663.93|357.59|508.89|508.90|838.28
2451400|38304|4264|65242|256452|6873|49247|7|29|101|8|62.24|1.24|63.48|3.81|77.12|20.53|21.68|20.03|82.17
2451398|52092|5989|81098|515174|1697|30573|7|17|101|13|2058.68|102.93|2161.61|42.34|750.75|720.53|1298.00|40.15|896.02
2452582|37192|5511|28341|1766974|1960|21793|4|2|102|29|2850.70|0.00|2850.70|43.15|617.12|1510.87|897.68|442.15|660.27
2452138|58093|15841|69235|403639|764|6642|2|28|103|3|254.55|0.00|254.55|100.00|45.57|53.45|106.58|94.52|145.57
2451687|60314|3218|95884|1431450|6216|25382|7|19|104|1|20.32|0.00|20.32|72.90|8.62|7.51|3.33|9.48|81.52
2452346|36025|12691|54634|390885|6456|25180|10|18|105|15|72.75|0.00|72.75|24.31|291.15|7.27|13.75|51.73|315.46
2452025|54705|7933|75969|1677481|6193|24552|10|16|106|24|825.12|41.25|866.37|26.21|296.40|57.75|168.82|598.55|363.86
2451980|58642|2871|77533|663032|1262|28692|10|14|106|6|179.70|0.00|179.70|99.32|129.00|41.33|136.98|1.39|228.32
2452104|29986|12267|77533|757785|6591|23797|7|16|106|9|241.38|14.48|255.86|78.57|176.76|16.89|213.26|11.23|269.81
2452081|58521|6363|5780|645805|7163|121|7|9|107|56|65.52|4.58|70.10|69.13|109.20|36.03|21.52|7.97|182.91
2452081|47666|3019|5780|467186|2772|37158|7|15|107|70|180.60|9.03|189.63|4.58|4.90|131.83|48.28|0.49|18.51
2451539|51625|2060|55322|1741784|1694|28757|1|30|108|15|310.80|12.43|323.23|46.49|188.70|295.26|5.43|10.11|247.62
2451605|50913|4420|55322|1351722|5238|1554|10|1|108|53|358.81|10.76|369.57|54.16|1650.42|215.28|139.22|4.31|1715.34
2451664|49113|2305|68136|802523|3350|14177|7|26|109|18|1494.90|104.64|1599.54|35.75|582.48|44.84|333.51|1116.55|722.87
2452619||16243|57948|478574|||10||111||343.20||363.79|79.04|38.94|65.20||191.82|138.57
2451162|45758|6806|21253|291015|3506|7644|10|33|112|4|385.92|7.71|393.63|55.43|146.36|366.62|0.57|18.73|209.50
2451994|53407|10395|44742|1662440|7040|22087|10|1|114|67|1360.10|122.40|1482.50|67.98|1360.10|312.82|586.47|460.81|1550.48
2451625|35855|6832|57808|1191022|4532|9642|10|22|117|66|178.20|10.69|188.89|32.78|1070.52|105.13|18.99|54.08|1113.99
2451491|50098|14948|57808|428136|2928|32520|8|16|117|20|1094.60|43.78|1138.38|94.15|785.80|875.68|70.05|148.87|923.73
2451520|41125|1339|57808|1586067|1266|28418|7|19|117|6|153.30|7.66|160.96|37.26|26.64|82.78|58.53|11.99|71.56
2451876|50318|11369|20684|303522|5800|29631|4|25|118|66|262.02|7.86|269.88|5.88|3060.42|180.79|61.73|19.50|3074.16
2451881|36065|8918|20684|859192|3953|13914|1|29|118|1|33.50|2.68|36.18|75.66|5.75|12.73|4.98|15.79|84.09
|59237|6529|72894||6525||||119|1||0.32|||5.79|||0.56|64.67
|37473|4897|34199||6513||8||119||2624.05|||7.21||1863.07|||
|60577|14749|76599||895|17490|7||120|||||32.19||5279.94|1006.12||
2451216|50692|12632|13005|1750967|6215|28663|4|29|121|8|604.72|6.04|610.76|48.16|341.36|247.93|231.91|124.88|395.56
2451337|37394|15952|24145|50346|5847|44948|7|28|122|16|1813.12|126.91|1940.03|49.64|272.80|1541.15|231.17|40.80|449.35
2451978|51632|9965|92596|1471447|1382|24870|4|28|125|7|629.30|6.29|635.59|9.77|0.00|125.86|407.78|95.66|16.06
2451885|46894|4847|92596|724349|1805|36508|4|29|125|2|20.22|1.81|22.03|4.01|10.10|3.23|16.99|0.00|15.92
2452026|32161|491|92596|737936|1981|14473|10|18|125|3|279.30|11.17|290.47|43.08|194.67|223.44|19.55|36.31|248.92
2451641|38484|9379|70489|590480|6471|22862|7|6|129|7|512.19|10.24|522.43|75.93|240.03|507.06|3.59|1.54|326.20
2451643|29747|12872|548|333880|4126|9972|10|27|129|8|68.32|6.14|74.46|89.41|44.00|19.12|5.90|43.30|139.55
2451177|44766|11938|61469|971519|5888|36657|4|3|131|7|114.24|5.71|119.95|26.39|85.26|59.40|10.96|43.88|117.36
2451210|54853|15422|61469|363266|3641|10416|4|1|131|3|72.27|5.05|77.32|75.28|53.31|51.31|3.98|16.98|133.64
2451678|32490|15655|33461|1312529|947|46965|4|21|132|4|220.44|0.00|220.44|84.15|13.36|158.71|19.75|41.98|97.51
2451898|54229|13343|60708|1060233|636|47439|8|18|133|7|47.32|2.83|50.15|41.49|59.99|37.38|9.64|0.30|104.31
2451891|38123|9365|60708|1691883|3402|10568|10|30|133|20|1473.60|14.73|1488.33|62.53|834.00|176.83|661.35|635.42|911.26
2452287|39904|23|94268|1508371|3627|20083|10|2|134|7|543.20|16.29|559.49|93.54|225.47|239.00|121.68|182.52|335.30
2452366|52737|8571|58602|1916363|3390|37170|8|24|134|4|287.96|17.27|305.23|27.17|69.24|161.25|31.67|95.04|113.68
2451951|52519|17537|43197|221001|685|47569|4|7|135|4|148.56|8.91|157.47|79.33|8.84|11.88|32.80|103.88|97.08
2451834|56837|7445|43197|1276975|4044|19113|8|8|135|51|915.45|9.15|924.60|62.12|1116.39|860.52|3.84|51.09|1187.66
2451802|40414|16322|43197|1209613|1712|8211|8|1|135|42|1830.78|164.77|1995.55|90.33|837.48|201.38|619.17|1010.23|1092.58
2451853|44570|12095|43197|274389|5272|25755|1|29|135|3|49.08|2.45|51.53|73.02|74.43|45.15|3.89|0.04|149.90
2452665|49707|4411|17595|1243564|1271|43731|10|3|136|24|206.64|10.33|216.97|68.24|34.80|181.84|7.19|17.61|113.37
2452526|29443|12870|95616|505525|6187|34449|2|20|136|16|1042.40|83.39|1125.79|28.11|585.44|114.66|148.43|779.31|696.94
2452580|56313|17853|17595|380160|519|42078|8|26|136|30|140.10|7.00|147.10|30.71|85.50|49.03|61.01|30.06|123.21
2452692|38238|1975|17595|144868|6388|39508|4|21|136|2|223.84|4.47|228.31|30.01|115.96|0.00|17.90|205.94|150.44
2451583|48984|5059|83850|1435146|6470|27394|10|5|138|46|749.80|59.98|809.78|72.07|2191.44|269.92|86.37|393.51|2323.49
2452092|35896|4613|59057|377706|3934|3809|4|12|139|47|53.11|1.06|54.17|4.81|0.00|0.00|19.11|34.00|5.87
2452179|34422|10853|3684|326360|1036|32912|7|32|139|2|35.52|2.84|38.36|4.35|26.12|3.90|4.74|26.88|33.31
2451941|59821|5125|35668|822547|98|11202|8|19|142|22|3005.20|60.10|3065.30|19.61|1066.34|2404.16|510.88|90.16|1146.05
||1845|20474||6967|29147||5|143|||10.32|526.44||186.32||2.16|106.23|212.59
2452628|51516|2721|20474|419295|1049|3203|7|28|143|65|7959.90|397.99|8357.89|8.41|1534.00|1512.38|2579.00|3868.52|1940.40
2452515|53040|2025|20474|108793|4980|17920|2|20|143|16|416.80|33.34|450.14|90.52|500.16|75.02|85.44|256.34|624.02
2452656|36173|9079|43861|938923|4385|36694|7|13|143|67|3172.45|285.52|3457.97|7.25|166.83|2347.61|41.24|783.60|459.60
2452609|45652|16842|20474|634090|1445|41200|10|28|143|59|3881.02|155.24|4036.26|98.44|2678.60|3337.67|440.11|103.24|2932.28
2451409|43960|5002|13169|97821|4873|725|1|19|144|56|89.60|2.68|92.28|77.11|5.04|8.96|70.96|9.68|84.83
2451149|55072|15313|18341|1433390|3296|6755|4|35|146|2|110.32|8.82|119.14|92.96|8.70|6.61|74.67|29.04|110.48
2451756|29837|8150|58065|1001426|3723|11973|7|32|147|29|1360.39|13.60|1373.99|37.39|1331.39|612.17|52.37|695.85|1382.38
2451041|38715|10153|80402|1164917|874|36384|1|28|148|32|2698.24|161.89|2860.13|94.54|496.00|2077.64|322.71|297.89|752.43
2451131|40251|17698|65228|653636|5244|6805|8|11|148|1|2.14|0.17|2.31|31.94|6.72|2.05|0.02|0.07|38.83
2452266|51016|4793|21514|1917336|6983|27477|10|13|150|8|197.92|1.97|199.89|71.57|188.48|180.10|3.20|14.62|262.02
2452198|47847|1813|21514|1897846|1796|43393|4|20|150|41|2954.05|59.08|3013.13|51.92|1740.04|413.56|1194.03|1346.46|1851.04
2451219|56145|10490|10380|1049089|5299|14709|1|14|151|7|153.37|0.00|153.37|32.44|371.35|131.89|10.52|10.96|403.79
2452289|54212|10945|25423|83990|5910|26230|4|22|153|72|373.68|26.15|399.83|30.17|493.20|298.94|45.59|29.15|549.52
2451898|37916|629|69252|648527|5589|22604|7|11|154|17|697.68|27.90|725.58|92.77|413.44|404.65|82.04|210.99|534.11
2451979|32671|1349|69252|1603791|2744|3697|10|3|154|1|104.35|8.34|112.69|79.78|19.41|85.56|9.39|9.40|107.53
2452068|37806|5697|37327|47885|5482|18726|8|25|155|31|2102.42|21.02|2123.44|37.90|685.41|1135.30|512.57|454.55|744.33
|31453|10897|37327|1011136||20141|2|16|155|21||||20.18|110.67||165.60||
|60878|12787||1797260|||2||157||1813.70|163.23|1976.93|9.75||344.60|1425.02|44.08|910.78
2451180|32857|7597|73251|107231|4763|22695|2|32|158|19|0.00|0.00|0.00|42.77|252.32|0.00|0.00|0.00|295.09
2451322|31910|10351|73251|405400|5669|25138|8|11|158|1|21.04|1.89|22.93|56.66|8.97|9.25|11.08|0.71|67.52
2451323|42459|14734|73251|344576|2773|16970|1|4|158|43|1989.61|139.27|2128.88|11.32|867.31|1870.23|75.20|44.18|1017.90
2451268|39527|5659|73251|340902|3899|48896|2|33|158|11|470.14|32.90|503.04|8.15|658.24|286.78|139.35|44.01|699.29
2451643|49406|11257|34823|1317784|6082|49580|7|21|159|14|70.98|0.70|71.68|9.95|36.26|29.10|28.89|12.99|46.91
2451978|51375|17173|76901|431116|6385|6854|4|12|160|38|2981.10|149.05|3130.15|5.91|921.12|119.24|1831.59|1030.27|1076.08
2451959|37466|14683|76901|544948|7192|28589|8|7|160|1|8.95|0.80|9.75|63.20|7.05|1.52|1.33|6.10|71.05
2452114|39179|11663|76901|1258210|850|40290|8|8|160|27|684.99|41.09|726.08|24.56|1272.24|335.64|153.71|195.64|1337.89
2451877|35669|6955|18006|203858|6051|6644|4|15|162|1|24.87|0.99|25.86|32.63|45.76|7.95|14.72|2.20|79.38
2451653|37503|11470|27551|1710321|5490|28706|8|16|163|21|1736.49|17.36|1753.85|99.03|741.09|764.05|233.38|739.06|857.48
2450982|33721|2710|30938|430705|1225|32145|10|2|165|9|622.17|55.99|678.16|25.13|23.85|236.42|3.85|381.90|104.97
2451026|52285|1873|22802|840053|151|23049|2|18|165|1|0.35|0.01|0.36|2.84|2.13|0.29|0.03|0.03|4.98
2451307|52800|9394|19860|738811|5339|27067|1|18|166|3|63.69|4.45|68.14|86.41|60.15|25.47|20.63|17.59|151.01
2452535|61107|8539|74161|225320|3671|20469|7|18|168|8|423.28|38.09|461.37|8.76|413.60|364.02|24.29|34.97|460.45
2451224|50581|17704|68742|1412626|6794|20962|4|16|169|51|1704.93|34.09|1739.02|39.70|826.71|340.98|832.00|531.95|900.50
|40309|2393||781989|2795|7601|8||171|53|112.89|||61.30|27.03|24.83|37.86|50.20|
2451886|56059|3613|23370|480457|3591|33478|1|17|171|49|6429.29|64.29|6493.58|44.97|1641.50|2571.71|887.24|2970.34|1750.76
2451108|36468|268|97090|248980|5595|41763|10|18|173|88|4563.68|273.82|4837.50|37.08|2990.24|4198.58|204.45|160.65|3301.14
2451205|32346|7405|97090|452633|647|44214|10|2|173|20|60.80|0.00|60.80|65.76|219.40|57.76|0.76|2.28|285.16
2451204|43512|16828|97090|1715028|4802|28176|2|6|173|51|221.85|8.87|230.72|99.81|106.08|181.91|26.75|13.19|214.76
2450995|45760|11414|80181|1640715|5203|30444|8|16|174|16|0.00|0.00|0.00|13.54|95.04|0.00|0.00|0.00|108.58
2452770|55433|4794|68727|1546209|2247|5085|1|4|175|17|505.92|15.17|521.09|39.09|375.36|151.77|145.20|208.95|429.62
2452810|52619|16188|68727|1698802|4972|37542|2|17|175|12|132.24|9.25|141.49|15.36|68.16|130.91|0.65|0.68|92.77
2452690|54929|7674|68727|1050305|4626|18947|10|24|175|1|1.60|0.08|1.68|20.87|24.13|0.12|0.74|0.74|45.08
2452249|59467|13217|5689|332706|1279|41852|1|33|176|1|43.02|0.43|43.45|82.11|14.34|10.32|22.56|10.14|96.88
2452154|52876|6441|5689|1604859|7190|27921|7|23|176|6|332.10|0.00|332.10|58.91|8.58|6.64|136.69|188.77|67.49
