2452641|40977|15681|97209|202713|7064|37368|1|96|1577|62|77.30|117.49|104.56|1426.19|6482.72|4792.60|7284.38|0.00|1426.19|5056.53|5056.53|263.93
2452641|40977|3081|97209|202713|7064|37368|1|38|1577|41|12.66|14.81|3.11|0.00|127.51|519.06|607.21|5.10|0.00|127.51|132.61|-391.55
2452641|40977|5923|97209|202713|7064|37368|1|30|1577|37|15.70|15.70|10.36|0.00|383.32|580.90|580.90|26.83|0.00|383.32|410.15|-197.58
2452641|40977|12619|97209|202713|7064|37368|1|207|1577|52|2.99|5.53|0.94|6.35|48.88|155.48|287.56|0.85|6.35|42.53|43.38|-112.95
2452641|40977|13920|97209|202713|7064|37368|1|12|1577|38|52.27|80.49|57.95|0.00|2202.10|1986.26|3058.62|154.14|0.00|2202.10|2356.24|215.84
2452641|40977|6024|97209|202713|7064|37368|1|233|1577|75|71.88|73.31|14.66|0.00|1099.50|5391.00|5498.25|32.98|0.00|1099.50|1132.48|-4291.50
2452641|52441|396|47999|1148166|333|24500|8|86|2006|76|81.13|133.86|65.59|0.00|4984.84|6165.88|10173.36|448.63|0.00|4984.84|5433.47|-1181.04
2452641|52441|16068|47999|1148166|333|24500|8|127|2006|93|71.58|83.03|68.08|0.00|6331.44|6656.94|7721.79|506.51|0.00|6331.44|6837.95|-325.50
2452641|52441|2838|47999|1148166|333|24500|8|29|2006|65|5.42|7.69|0.76|28.15|49.40|352.30|499.85|0.63|28.15|21.25|21.88|-331.05
2452641|52441|15573|47999|1148166|333|||254|2006||||9.52|0.00|||1539.09|7.99|0.00||207.91|
2452641|52441|11085|47999|1148166|333|24500|8|227|2006|4|53.04|66.30|0.00|0.00|0.00|212.16|265.20|0.00|0.00|0.00|0.00|-212.16
2452641|52441|14526|47999|1148166|333|24500|8|256|2006|73|1.55|2.17|1.82|0.00|132.86|113.15|158.41|11.95|0.00|132.86|144.81|19.71
2452641|52441|4110|47999|1148166|333|24500|8|257|2006|74|31.61|42.98|33.09|0.00|2448.66|2339.14|3180.52|0.00|0.00|2448.66|2448.66|109.52
2452641|52441|12378|47999|1148166|333|24500|8|99|2006|9|32.81|32.81|1.96|0.00|17.64|295.29|295.29|0.70|0.00|17.64|18.34|-277.65
2452641|35656|9181|32857|698358|2706|17407|4|273|2750|36|25.49|41.03|21.33|0.00|767.88|917.64|1477.08|0.00|0.00|767.88|767.88|-149.76
2452641|35656|345|32857|698358|2706|17407|4|134|2750|58|9.44|11.89|4.99|0.00|289.42|547.52|689.62|20.25|0.00|289.42|309.67|-258.10
2452641|35656|4009|32857|698358|2706|17407|4|296|2750|7|26.02|51.77|36.23|76.08|253.61|182.14|362.39|0.00|76.08|177.53|177.53|-4.61
2452641||7173||698358|||||2750|89||||149.25||3088.30|||149.25||24.30|-3064.00
2452641|35656|4056|32857|698358|2706|17407|4|23|2750|74|71.77|139.95|27.99|0.00|2071.26|5310.98|10356.30|82.85|0.00|2071.26|2154.11|-3239.72
2452641|35656|16047|32857|698358|2706|17407|4|123|2750|50|9.09|16.63|4.98|0.00|249.00|454.50|831.50|22.41|0.00|249.00|271.41|-205.50
2452641|35656|10111|32857|698358|2706|17407|4|64|2750|7|92.23|127.27|106.90|0.00|748.30|645.61|890.89|67.34|0.00|748.30|815.64|102.69
2452641|35656|8395|32857|698358|2706|17407|4|252|2750|26|28.76|29.04|1.45|0.00|37.70|747.76|755.04|0.75|0.00|37.70|38.45|-710.06
2452641|35656|9969|32857|698358|2706|17407|4|162|2750|69|82.10|97.69|57.63|0.00|3976.47|5664.90|6740.61|238.58|0.00|3976.47|4215.05|-1688.43
2452641|35656|4386|32857|698358|2706|17407|4|55|2750|38|26.22|32.51|16.90|0.00|642.20|996.36|1235.38|51.37|0.00|642.20|693.57|-354.16
2452641|35656|6579|32857|698358|2706|17407|4|282|2750|33|38.33|52.89|38.08|0.00|1256.64|1264.89|1745.37|12.56|0.00|1256.64|1269.20|-8.25
2452641|35656|11724|32857|698358|2706|17407|4|240|2750|75|24.74|46.26|2.31|0.00|173.25|1855.50|3469.50|3.46|0.00|173.25|176.71|-1682.25
2452641|29765|307|73338|1512041|5144|45000|8|138|2998|9|75.34|141.63|49.57|0.00|446.13|678.06|1274.67|22.30|0.00|446.13|468.43|-231.93
2452641|29765|16639|73338|1512041|5144|45000|8|147|2998|83|29.24|38.59|0.00|0.00|0.00|2426.92|3202.97|0.00|0.00|0.00|0.00|-2426.92
2452641|29765|12060|73338|1512041|5144|45000|8|4|2998|28|52.82|53.34|44.27|0.00|1239.56|1478.96|1493.52|37.18|0.00|1239.56|1276.74|-239.40
2452641|29765|8289|73338|1512041|5144|45000|8|251|2998|8|39.33|64.50|56.76|0.00|454.08|314.64|516.00|4.54|0.00|454.08|458.62|139.44
2452641|29765|9303|73338|1512041|5144|45000|8|271|2998|98|83.05|137.03|2.74|0.00|268.52|8138.90|13428.94|21.48|0.00|268.52|290.00|-7870.38
2452641|29765|5016|73338|1512041|5144|45000|8|156|2998|91|36.70|57.61|16.70|0.00|1519.70|3339.70|5242.51|45.59|0.00|1519.70|1565.29|-1820.00
2452641|29765|3979|73338|1512041|5144|45000|8|190|2998|52|92.58|131.46|9.20|444.91|478.40|4814.16|6835.92|2.00|444.91|33.49|35.49|-4780.67
2452641|29765|14229|73338|1512041|5144|45000|8|283|2998|80|1.04|1.52|0.79|0.00|63.20|83.20|121.60|0.63|0.00|63.20|63.83|-20.00
2452641|29765|17533|73338|1512041|5144|45000|8|128|2998|6|99.84|151.75|48.56|0.00|291.36|599.04|910.50|11.65|0.00|291.36|303.01|-307.68
2452641|29765|13543|73338|1512041|5144|45000|8|270|2998|55|65.24|65.89|48.75|0.00|2681.25|3588.20|3623.95|107.25|0.00|2681.25|2788.50|-906.95
2452641|29765|13908|73338|1512041|5144|45000|8|80|2998|15|18.03|23.07|11.30|0.00|169.50|270.45|346.05|11.86|0.00|169.50|181.36|-100.95
2452641|29765|8017|73338|1512041|5144|45000|8|50|2998|47|27.64|39.52|8.29|245.46|389.63|1299.08|1857.44|4.32|245.46|144.17|148.49|-1154.91
2452641|29765|1011|73338|1512041|5144|45000|8|185|2998|78|82.48|137.74|114.32|0.00|8916.96|6433.44|10743.72|356.67|0.00|8916.96|9273.63|2483.52
2452641|29765|7675|73338|1512041|5144|45000|8|211|2998|27|90.60|133.18|42.61|0.00|1150.47|2446.20|3595.86|11.50|0.00|1150.47|1161.97|-1295.73
2452641|29765|4479|73338|1512041|5144|45000|8|253|2998|16|95.69|136.83|23.26|0.00|372.16|1531.04|2189.28|26.05|0.00|372.16|398.21|-1158.88
2452641|70867|9337|38389|1377821|3653|13885|1|87|4608|75|61.06|83.04|29.06|1329.49|2179.50|4579.50|6228.00|34.00|1329.49|850.01|884.01|-3729.49
2452641|70867|16221|38389|1377821|3653|13885|1|296|4608|8|29.14|56.82|18.75|0.00|150.00|233.12|454.56|13.50|0.00|150.00|163.50|-83.12
2452641|70867|17388|38389|1377821|3653|13885|1|49|4608|49|55.99|90.70|73.46|0.00|3599.54|2743.51|4444.30|215.97|0.00|3599.54|3815.51|856.03
2452641|70867|17127|38389|1377821|3653|13885|1|100|4608|72|94.37|95.31|79.10|0.00|5695.20|6794.64|6862.32|0.00|0.00|5695.20|5695.20|-1099.44
2452641|70867|16173|38389|1377821|3653|13885|1|242|4608|54|89.83|133.84|38.81|0.00|2095.74|4850.82|7227.36|41.91|0.00|2095.74|2137.65|-2755.08
2452641|70867|4590|38389|1377821|3653|13885|1|224|4608|65|73.17|128.77|128.77|0.00|8370.05|4756.05|8370.05|753.30|0.00|8370.05|9123.35|3614.00
2452641|70867|17445|38389|1377821|3653|13885|1|294|4608|3|30.18|30.48|19.81|0.00|59.43|90.54|91.44|4.75|0.00|59.43|64.18|-31.11
2452641|70867|2119|38389|1377821|3653|13885|1|258|4608|38|79.88|154.96|75.93|0.00|2885.34|3035.44|5888.48|259.68|0.00|2885.34|3145.02|-150.10
2452641|50252|8251|33411|89150|6842|29334|4|197|5571|82|44.92|58.39|34.45|2146.92|2824.90|3683.44|4787.98|47.45|2146.92|677.98|725.43|-3005.46
2452641|50252|14895|33411|89150|6842|29334|4|147|5571|71|43.11|44.83|26.89|0.00|1909.19|3060.81|3182.93|57.27|0.00|1909.19|1966.46|-1151.62
2452641|50252|16615|33411|89150|6842|29334|4|272|5571|80|50.41|63.51|12.06|0.00|964.80|4032.80|5080.80|57.88|0.00|964.80|1022.68|-3068.00
2452641|50252|9624|33411|89150|6842|29334|4|183|5571|51|39.53|51.38|29.28|0.00|1493.28|2016.03|2620.38|59.73|0.00|1493.28|1553.01|-522.75
2452641|50252|5149|33411|89150|6842|29334|4|23|5571|27|56.88|91.57|0.00|0.00|0.00|1535.76|2472.39|0.00|0.00|0.00|0.00|-1535.76
2452641|50252|8709|33411|89150|6842|29334|4|95|5571|71|52.49|87.13|1.74|0.00|123.54|3726.79|6186.23|7.41|0.00|123.54|130.95|-3603.25
2452641|50252|9295|33411|89150|6842|29334|4|172|5571|46|99.85|143.78|112.14|1134.85|5158.44|4593.10|6613.88|120.70|1134.85|4023.59|4144.29|-569.51
2452641|50252|3876||89150|||||5571||67.56|||0.00||2837.52|4767.00|244.07|0.00||3294.95|
2452641|50252|6237|33411|89150|6842|29334|4|45|5571|40|86.28|139.77|30.74|0.00|1229.60|3451.20|5590.80|36.88|0.00|1229.60|1266.48|-2221.60
2452641|50252|4746|33411|89150|6842|29334|4|300|5571|64|21.20|34.76|2.08|0.00|133.12|1356.80|2224.64|5.32|0.00|133.12|138.44|-1223.68
2452641|50252|11778|33411|89150|6842|29334|4|63|5571|23|95.26|100.02|72.01|66.24|1656.23|2190.98|2300.46|47.69|66.24|1589.99|1637.68|-600.99
2452641|50252|13422|33411|89150|6842|29334|4|235|5571|61|61.11|92.88|79.87|0.00|4872.07|3727.71|5665.68|97.44|0.00|4872.07|4969.51|1144.36
2452641|73780|10999|2509|1588822|1982|35095|7|137|7199|6|34.45|67.52|5.40|14.25|32.40|206.70|405.12|1.27|14.25|18.15|19.42|-188.55
2452641|73780|7551|2509|1588822|1982|35095|7|114|7199|47|94.36|145.31|104.62|4622.11|4917.14|4434.92|6829.57|5.90|4622.11|295.03|300.93|-4139.89
2452641|73780|8077|2509|1588822|||7|224|7199|||24.91|17.68||1768.00||2491.00|0.00|||1768.00|-326.00
2452641|73780|5814|2509|1588822|1982|35095|7|264|7199|80|93.12|120.12|110.51|0.00|8840.80|7449.60|9609.60|265.22|0.00|8840.80|9106.02|1391.20
2452641|73780|1572|2509|1588822|1982|35095|7|231|7199|32|41.62|59.51|6.54|0.00|209.28|1331.84|1904.32|18.83|0.00|209.28|228.11|-1122.56
2452641|73780|10183|2509|1588822|1982|35095|7|213|7199|88|66.47|95.05|63.68|0.00|5603.84|5849.36|8364.40|504.34|0.00|5603.84|6108.18|-245.52
2452641|73780|9816|2509|1588822|1982|35095|7|289|7199|49|96.91|164.74|108.72|0.00|5327.28|4748.59|8072.26|479.45|0.00|5327.28|5806.73|578.69
2452641|73780|5269|2509|1588822|1982|35095|7|291|7199|30|23.04|44.00|40.92|0.00|1227.60|691.20|1320.00|36.82|0.00|1227.60|1264.42|536.40
2452641|73780|1158|2509|1588822|1982|35095|7|254|7199|48|58.27|114.79|75.76|0.00|3636.48|2796.96|5509.92|109.09|0.00|3636.48|3745.57|839.52
2452641|73780|3463|2509|1588822|1982|35095|7|10|7199|36|43.91|50.49|4.54|0.00|163.44|1580.76|1817.64|13.07|0.00|163.44|176.51|-1417.32
2452641|73780|13605|2509||1982|35095|||7199|7|72.90||115.12|0.00||510.30|||0.00|||
2452641|73780|17377|2509|1588822|1982|35095|7|167|7199|57|53.72|106.36|30.84|0.00|1757.88|3062.04|6062.52|17.57|0.00|1757.88|1775.45|-1304.16
2452641|62240|4776|26584|1139314|2444|21221|8|287|7673|38|86.18|117.20|77.35|0.00|2939.30|3274.84|4453.60|29.39|0.00|2939.30|2968.69|-335.54
2452641|62240|5010|26584|1139314|2444|21221|8|211|7673|34|40.39|40.39|22.21|0.00|755.14|1373.26|1373.26|45.30|0.00|755.14|800.44|-618.12
2452641|62240|255|26584|1139314|2444|21221|8|133|7673|8|61.91|76.14|23.60|0.00|188.80|495.28|609.12|13.21|0.00|188.80|202.01|-306.48
2452641|62240|3204|26584|1139314|2444|21221|8|182|7673|78|8.49|9.76|4.48|0.00|349.44|662.22|761.28|0.00|0.00|349.44|349.44|-312.78
2452641|62240|1917|26584|1139314|2444|21221|8|108|7673|8|80.16|126.65|81.05|0.00|648.40|641.28|1013.20|6.48|0.00|648.40|654.88|7.12
2452641|62240|481|26584|1139314|2444|21221|8|33|7673|56|75.16|105.22|50.50|0.00|2828.00|4208.96|5892.32|113.12|0.00|2828.00|2941.12|-1380.96
2452641|62240|9771|26584|1139314|2444|21221|8|188|7673|95|27.23|42.20|19.83|0.00|1883.85|2586.85|4009.00|56.51|0.00|1883.85|1940.36|-703.00
2452641|62240|3879|26584|1139314|2444|21221|8|26|7673|69|74.71|106.08|37.12|0.00|2561.28|5154.99|7319.52|179.28|0.00|2561.28|2740.56|-2593.71
2452641|62240|7215|26584|1139314|2444|21221|8|229|7673|44|98.96|151.40|99.92|0.00|4396.48|4354.24|6661.60|219.82|0.00|4396.48|4616.30|42.24
2452641|62240|13248|26584|1139314|2444|21221|8|87|7673|84|71.87|109.96|29.68|0.00|2493.12|6037.08|9236.64|149.58|0.00|2493.12|2642.70|-3543.96
2452641|62240|12529|26584|1139314|2444|21221|8|217|7673|92|11.66|23.32|14.92|0.00|1372.64|1072.72|2145.44|68.63|0.00|1372.64|1441.27|299.92
2452641|30488|4429||1866690|3561|33279|1||8781|83|90.37|178.93||||||867.25||10840.63|11707.88|
2452641|30488|10171|58972|1866690|3561|33279|1|185|8781|39|64.68|67.26|33.63|0.00|1311.57|2522.52|2623.14|52.46|0.00|1311.57|1364.03|-1210.95
2452641|30488|14082|58972|1866690|3561|33279|1|170|8781|34|16.68|21.51|1.72|0.00|58.48|567.12|731.34|4.09|0.00|58.48|62.57|-508.64
2452641|30488|11655|58972|1866690|3561|33279|1|282|8781|93|78.15|94.56|16.07|0.00|1494.51|7267.95|8794.08|119.56|0.00|1494.51|1614.07|-5773.44
2452641|30488|14469|58972|1866690|3561|33279|1|89|8781|40|51.08|76.10|51.74|0.00|2069.60|2043.20|3044.00|124.17|0.00|2069.60|2193.77|26.40
2452641|30488|13302|58972|1866690|3561|33279|1|187|8781|87|20.02|26.22|0.26|0.00|22.62|1741.74|2281.14|1.80|0.00|22.62|24.42|-1719.12
2452641|30488|546|58972|1866690|3561|33279|1|223|8781|39|55.62|111.24|47.83|0.00|1865.37|2169.18|4338.36|167.88|0.00|1865.37|2033.25|-303.81
2452641|30488|955|58972|1866690|3561|33279|1|282|8781|94|90.45|149.24|56.71|0.00|5330.74|8502.30|14028.56|213.22|0.00|5330.74|5543.96|-3171.56
2452641|30488|7035|58972|1866690|3561|33279|1|28|8781|25|63.04|102.75|47.26|1110.61|1181.50|1576.00|2568.75|5.67|1110.61|70.89|76.56|-1505.11
2452641|30488|5353|58972|1866690|3561|33279|1|244|8781|84|9.03|14.44|11.55|0.00|970.20|758.52|1212.96|19.40|0.00|970.20|989.60|211.68
2452641|30488|1800|58972|1866690|3561|33279|1|56|8781|76|30.03|54.95|17.03|0.00|1294.28|2282.28|4176.20|12.94|0.00|1294.28|1307.22|-988.00
2452641|30488|10860|58972|1866690|3561|33279|1|127|8781|62|66.75|115.47|34.64|0.00|2147.68|4138.50|7159.14|171.81|0.00|2147.68|2319.49|-1990.82
2452641|30488|6553|58972|1866690|3561|33279|1|246|8781|29|77.24|116.63|90.97|0.00|2638.13|2239.96|3382.27|0.00|0.00|2638.13|2638.13|398.17
2452641|30488|5757|58972|1866690|3561|33279|1|298|8781|47|61.83|79.14|44.31|0.00|2082.57|2906.01|3719.58|41.65|0.00|2082.57|2124.22|-823.44
2452641|64113|2979|45884|1304976|6115|25207|1|177|9568|82|17.26|30.03|11.11|0.00|911.02|1415.32|2462.46|54.66|0.00|911.02|965.68|-504.30
2452641|64113|6729|45884|1304976|6115|25207|1|245|9568|27|16.44|29.26|21.94|0.00|592.38|443.88|790.02|47.39|0.00|592.38|639.77|148.50
2452641|64113|15705|45884|1304976|6115|25207|1|212|9568|90|82.54|98.22|20.62|0.00|1855.80|7428.60|8839.80|92.79|0.00|1855.80|1948.59|-5572.80
2452641|64113|10513|45884|1304976|6115|25207|1|199|9568|13|37.14|71.30|28.52|0.00|370.76|482.82|926.90|3.70|0.00|370.76|374.46|-112.06
2452641|64113|16962|45884|1304976|6115|25207|1|200|9568|77|16.57|27.00|19.44|0.00|1496.88|1275.89|2079.00|0.00|0.00|1496.88|1496.88|220.99
2452641|64113|1219|45884|1304976|6115|25207|1|52|9568|65|34.09|62.38|47.40|0.00|3081.00|2215.85|4054.70|154.05|0.00|3081.00|3235.05|865.15
2452641|64113|331|45884|1304976|6115|25207|1|82|9568|72|84.45|99.65|53.81|0.00|3874.32|6080.40|7174.80|154.97|0.00|3874.32|4029.29|-2206.08
2452641|64113|4375|45884|1304976|6115|25207|1|32|9568|37|14.08|24.92|11.21|0.00|414.77|520.96|922.04|37.32|0.00|414.77|452.09|-106.19
2452641|64113|13872|45884|1304976|6115|25207|1|282|9568|44|71.72|73.15|42.42|0.00|1866.48|3155.68|3218.60|149.31|0.00|1866.48|2015.79|-1289.20
2452641|64113|1770|45884|1304976|6115|25207|1|223|9568|31|86.11|114.52|114.52|319.51|3550.12|2669.41|3550.12|258.44|319.51|3230.61|3489.05|561.20
2452641|64113|261|45884|1304976|6115|25207|1|100|9568|22|70.05|133.09|98.48|0.00|2166.56|1541.10|2927.98|64.99|0.00|2166.56|2231.55|625.46
2452641|64113|4248|45884|1304976|6115|25207|1|254|9568|41|95.48|189.05|134.22|0.00|5503.02|3914.68|7751.05|165.09|0.00|5503.02|5668.11|1588.34
2452641||17526|45884||6115||1|111|9568|15||162.93||49.60|708.60|1314.00||13.18|49.60|659.00||-655.00
2452641|42402|7803|60213|1762026|5886|2546|8|136|9773|49|28.34|29.75|11.90|0.00|583.10|1388.66|1457.75|29.15|0.00|583.10|612.25|-805.56
2452641|42402|16899|60213|1762026|5886|2546|8|32|9773|32|12.19|17.55|12.10|0.00|387.20|390.08|561.60|34.84|0.00|387.20|422.04|-2.88
2452641|42402|6576|60213|1762026|5886|2546|8|83|9773|7|92.31|160.61|139.73|0.00|978.11|646.17|1124.27|68.46|0.00|978.11|1046.57|331.94
2452641|42402|7395|60213|1762026|5886|2546|8|198|9773|2|63.44|88.81|79.92|0.00|159.84|126.88|177.62|1.59|0.00|159.84|161.43|32.96
2452641|42402|9337|60213|1762026|5886|2546|8|94|9773|56|86.86|118.99|108.28|5760.49|6063.68|4864.16|6663.44|9.09|5760.49|303.19|312.28|-4560.97
2452641|42402|12039|60213|1762026|5886|2546|8|199|9773|60|28.46|42.40|26.71|0.00|1602.60|1707.60|2544.00|128.20|0.00|1602.60|1730.80|-105.00
2452641|42402|16221|60213|1762026|5886|2546|8|200|9773|26|74.73|132.27|99.20|619.00|2579.20|1942.98|3439.02|39.20|619.00|1960.20|1999.40|17.22
2452641|42402|17388|60213|1762026|5886|2546|8|52|9773|26|43.66|47.15|7.54|0.00|196.04|1135.16|1225.90|0.00|0.00|196.04|196.04|-939.12
2452641|50258|9043|64032|200094|2109|20124|4|185|10485|85|22.51|30.16|18.69|0.00|1588.65|1913.35|2563.60|47.65|0.00|1588.65|1636.30|-324.70
2452641|50258|7935|64032|200094|2109|20124|4|298|10485|15|38.89|70.77|26.89|0.00|403.35|583.35|1061.55|20.16|0.00|403.35|423.51|-180.00
2452641|50258|13461|64032|200094|2109|20124|4|211|10485|56|9.12|12.22|1.34|0.00|75.04|510.72|684.32|3.75|0.00|75.04|78.79|-435.68
2452641|50258|16735|64032|200094|2109|20124|4|134|10485|76|48.53|97.06|69.88|0.00|5310.88|3688.28|7376.56|477.97|0.00|5310.88|5788.85|1622.60
2452641|50258|12876|64032|200094|2109|20124|4|58|10485|86|44.20|79.56|23.07|0.00|1984.02|3801.20|6842.16|39.68|0.00|1984.02|2023.70|-1817.18
2452641|50258|7956|64032|200094|2109|20124|4|51|10485|11|58.72|93.95|74.22|285.74|816.42|645.92|1033.45|31.84|285.74|530.68|562.52|-115.24
2452641|50258|8325|64032|200094|2109|20124|4|16|10485|54|66.42|75.71|51.48|0.00|2779.92|3586.68|4088.34|111.19|0.00|2779.92|2891.11|-806.76
2452641|50258|10437|64032|200094|2109|20124|4|139|10485|70|96.58|113.96|26.21|0.00|1834.70|6760.60|7977.20|91.73|0.00|1834.70|1926.43|-4925.90
2452641|50258|2733|64032|200094|2109|20124|4|95|10485|13|55.21|91.09|10.01|0.00|130.13|717.73|1184.17|0.00|0.00|130.13|130.13|-587.60
2452641||4945|64032|200094|2109||4|216|10485||37.21||35.90|0.00|1579.60|1637.24|||0.00|1579.60||
2452641|50258|17053|64032|200094|2109|20124|4|136|10485|85|6.77|7.51|4.88|0.00|414.80|575.45|638.35|37.33|0.00|414.80|452.13|-160.65
2452641|50258|8683|64032|200094|2109|20124|4|7|10485|18|93.73|179.02|46.54|0.00|837.72|1687.14|3222.36|0.00|0.00|837.72|837.72|-849.42
2452641|50258|15201|64032|200094|2109|20124|4|208|10485|47|30.95|46.73|7.00|0.00|329.00|1454.65|2196.31|23.03|0.00|329.00|352.03|-1125.65
2452641|50258|6561|64032|200094|2109|20124|4|142|10485|55|83.93|91.48|19.21|264.13|1056.55|4616.15|5031.40|71.31|264.13|792.42|863.73|-3823.73
2452641|50258|12840|64032|200094|2109|20124|4|87|10485|88|57.43|82.69|57.05|0.00|5020.40|5053.84|7276.72|401.63|0.00|5020.40|5422.03|-33.44
2452641|50409|13950|61392|931491|3190|11736|8|193|10506|24|56.00|89.60|89.60|0.00|2150.40|1344.00|2150.40|43.00|0.00|2150.40|2193.40|806.40
2452641|50409|7273|61392|931491|3190|11736|8|123|10506|54|67.58|91.90|44.11|1595.89|2381.94|3649.32|4962.60|39.30|1595.89|786.05|825.35|-2863.27
2452641|50409|1041|61392|931491|3190|11736|8|234|10506|79|72.45|98.53|88.67|0.00|7004.93|5723.55|7783.87|210.14|0.00|7004.93|7215.07|1281.38
2452641|50409|9105|61392|931491|3190|11736|8|154|10506|13|34.81|55.69|28.95|293.55|376.35|452.53|723.97|5.79|293.55|82.80|88.59|-369.73
2452641|50409|6255|61392|931491|3190|11736|8|119|10506|60|26.87|40.84|26.95|0.00|1617.00|1612.20|2450.40|129.36|0.00|1617.00|1746.36|4.80
2452641|50409|13789|61392|931491|3190|11736|8|157|10506|91|44.66|71.45|45.01|0.00|4095.91|4064.06|6501.95|40.95|0.00|4095.91|4136.86|31.85
2452641||2179|61392||3190|11736||69|10506|||130.95||0.00|903.21||9035.55||0.00|903.21|921.27|-4640.25
2452641|50409|6642|61392|931491|3190|11736|8|214|10506|78|64.31|97.10|22.33|0.00|1741.74|5016.18|7573.80|139.33|0.00|1741.74|1881.07|-3274.44
2452641|50409|8763|61392|931491|3190|11736|8|99|10506|89|78.29|154.23|123.38|3513.86|10980.82|6967.81|13726.47|522.68|3513.86|7466.96|7989.64|499.15
2452641|50409|9727|61392|931491|3190|11736|8|161|10506|49|47.11|69.25|60.24|1151.18|2951.76|2308.39|3393.25|36.01|1151.18|1800.58|1836.59|-507.81
2452641|50409|2449|61392|931491|3190|11736|8|52|10506|3|55.34|107.35|107.35|19.32|322.05|166.02|322.05|21.19|19.32|302.73|323.92|136.71
2452641|51470|5581|24962|1512917|2825|46780|4|122|10693|100|90.24|115.50|42.73|0.00|4273.00|9024.00|11550.00|341.84|0.00|4273.00|4614.84|-4751.00
2452641|51470|3852|24962|1512917|2825|46780|4|114|10693|33|68.79|79.10|14.23|0.00|469.59|2270.07|2610.30|32.87|0.00|469.59|502.46|-1800.48
2452641|51470|15282|24962|1512917|2825|46780|4|138|10693|53|77.45|113.85|26.18|0.00|1387.54|4104.85|6034.05|124.87|0.00|1387.54|1512.41|-2717.31
2452641|51470|1341|24962|1512917|2825|46780|4|115|10693|20|21.27|39.34|20.45|0.00|409.00|425.40|786.80|0.00|0.00|409.00|409.00|-16.40
2452641|51470|2748|24962|1512917|2825|46780|4|22|10693|49|5.80|9.91|7.82|0.00|383.18|284.20|485.59|15.32|0.00|383.18|398.50|98.98
2452641|51470|17335|24962|1512917|2825|46780|4|77|10693|60|25.80|46.18|13.85|0.00|831.00|1548.00|2770.80|49.86|0.00|831.00|880.86|-717.00
2452641|51470|732|24962|1512917|2825|46780|4|268|10693|77|9.43|11.59|7.76|0.00|597.52|726.11|892.43|0.00|0.00|597.52|597.52|-128.59
2452641|51470|2682|24962|1512917|2825|46780|4|103|10693|1|11.34|18.48|9.24|7.76|9.24|11.34|18.48|0.07|7.76|1.48|1.55|-9.86
